발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,금리차
MBS 2019-14,2019-07-26,2019-09,0.44,1.525,79.589,85.331,99.794,842.0,2063.05,2.51,0.9849999999999999
MBS 2019-14,2019-07-26,2019-10,0.84,1.525,79.664,85.378,100.041,826.0,2083.48,2.5,0.9750000000000001
MBS 2019-14,2019-07-26,2019-11,1.31,1.525,79.776,85.442,99.481,826.0,2087.96,2.45,0.9250000000000003
MBS 2019-14,2019-07-26,2019-12,0.98,1.525,80.054,85.576,99.719,817.0,2197.67,2.45,0.9250000000000003
MBS 2019-14,2019-07-26,2020-01,0.74,1.525,80.337,85.717,100.09,898.0,2119.01,2.51,0.9849999999999999
MBS 2019-14,2019-07-26,2020-02,0.65,1.525,80.634,85.869,100.16,1008.0,1987.01,2.52,0.9950000000000001
MBS 2019-14,2019-07-26,2020-03,0.58,1.525,81.084,86.019,99.94,1062.0,1754.64,2.48,0.9550000000000001
MBS 2019-14,2019-07-26,2020-04,0.73,1.525,81.27,86.086,99.5,1065.0,1947.56,2.58,1.0550000000000002
MBS 2019-14,2019-07-26,2020-05,0.73,1.525,81.382,86.14,99.44,1178.0,2029.6,2.52,0.9950000000000001
MBS 2019-14,2019-07-26,2020-06,0.99,1.525,81.776,86.374,99.71,1148.0,2108.33,2.49,0.9650000000000003
MBS 2019-14,2019-07-26,2020-07,0.83,1.525,82.495,86.752,99.63,1062.0,2249.37,2.45,0.9250000000000003
MBS 2019-14,2019-07-26,2020-08,0.87,1.525,83.137,87.207,100.19,818.0,2326.17,2.39,0.8650000000000002
MBS 2019-14,2019-07-26,2020-09,1.04,1.525,83.798,87.962,100.74,954.0,2327.89,2.44,0.915
MBS 2019-14,2019-07-26,2020-10,0.89,1.525,84.359,88.689,100.18,979.0,2267.15,2.47,0.9450000000000003
MBS 2019-14,2019-07-26,2020-11,0.91,1.525,85.568,90.181,100.09,923.0,2591.34,2.56,1.0350000000000001
MBS 2019-14,2019-07-26,2020-12,0.97,1.525,86.735,91.176,100.33,943.0,2873.47,2.59,1.065
MBS 2019-14,2019-07-26,2021-01,0.84,1.525,87.767,91.934,101.04,1149.0,2976.21,2.63,1.105
MBS 2019-14,2019-07-26,2021-02,1.19,1.525,88.962,92.627,101.58,1177.0,3012.95,2.66,1.1350000000000002
MBS 2019-14,2019-07-26,2021-03,1.0,1.525,90.135,93.273,101.84,1129.0,3061.42,2.73,1.205
MBS 2019-14,2019-07-26,2021-04,1.16,1.525,91.091,93.835,101.98,1068.0,3147.86,2.73,1.205
MBS 2019-14,2019-07-26,2021-05,1.0009,1.525,91.964,94.372,102.05,1066.0,3203.92,2.69,1.165
MBS 2019-14,2019-07-26,2021-06,1.261,1.525,93.169,95.202,102.05,1021.0,3296.68,2.74,1.2150000000000003
MBS 2019-14,2019-07-26,2021-07,0.8978,1.525,94.256,96.053,102.26,860.0,3202.32,2.81,1.2850000000000001
MBS 2019-14,2019-07-26,2021-08,0.8804,1.525,95.666,97.04,102.75,706.0,3199.27,2.88,1.355
MBS 2019-14,2019-07-26,2021-09,0.6625,1.525,97.123,97.976,103.17,711.0,3068.82,3.01,1.4849999999999999
MBS 2019-14,2019-07-26,2021-10,0.9646,1.525,98.14,98.579,103.35,736.0,2970.68,3.26,1.7349999999999999
MBS 2019-14,2019-07-26,2021-11,0.9248,1.525,99.224,99.301,103.87,694.0,2839.01,3.51,1.9849999999999999
MBS 2019-14,2019-07-26,2021-12,0.9502,1.525,99.72,99.728,104.04,697.0,2977.65,3.63,2.105
MBS 2019-14,2019-07-26,2022-01,0.5341,1.525,100.0,100.0,104.69,780.0,2663.34,3.85,2.325
MBS 2019-14,2019-07-26,2022-02,0.759,1.525,100.207,100.197,105.3,800.0,2699.18,3.88,2.355
MBS 2019-14,2019-07-26,2022-03,0.8021,1.525,100.306,100.337,106.06,798.0,2757.65,3.84,2.315
MBS 2019-14,2019-07-26,2022-04,0.5868,1.525,100.517,100.543,106.85,813.0,2695.05,3.9,2.375
MBS 2019-14,2019-07-26,2022-05,0.634,1.525,100.768,100.814,107.56,830.0,2685.9,3.9,2.375
MBS 2019-14,2019-07-26,2022-06,0.6861,1.525,100.869,100.912,108.22,824.0,2332.64,4.04,2.515
MBS 2019-15,2019-08-09,2019-08,0.27,1.374,79.546,85.342,99.425,817.0,1967.79,2.47,1.096
MBS 2019-15,2019-08-09,2019-09,0.62,1.374,79.589,85.331,99.794,842.0,2063.05,2.51,1.1359999999999997
MBS 2019-15,2019-08-09,2019-10,0.81,1.374,79.664,85.378,100.041,826.0,2083.48,2.5,1.126
MBS 2019-15,2019-08-09,2019-11,0.95,1.374,79.776,85.442,99.481,826.0,2087.96,2.45,1.076
MBS 2019-15,2019-08-09,2019-12,1.52,1.374,80.054,85.576,99.719,817.0,2197.67,2.45,1.076
MBS 2019-15,2019-08-09,2020-01,0.86,1.374,80.337,85.717,100.09,898.0,2119.01,2.51,1.1359999999999997
MBS 2019-15,2019-08-09,2020-02,0.76,1.374,80.634,85.869,100.16,1008.0,1987.01,2.52,1.146
MBS 2019-15,2019-08-09,2020-03,0.78,1.374,81.084,86.019,99.94,1062.0,1754.64,2.48,1.1059999999999999
MBS 2019-15,2019-08-09,2020-04,0.58,1.374,81.27,86.086,99.5,1065.0,1947.56,2.58,1.206
MBS 2019-15,2019-08-09,2020-05,0.5,1.374,81.382,86.14,99.44,1178.0,2029.6,2.52,1.146
MBS 2019-15,2019-08-09,2020-06,0.75,1.374,81.776,86.374,99.71,1148.0,2108.33,2.49,1.116
MBS 2019-15,2019-08-09,2020-07,1.09,1.374,82.495,86.752,99.63,1062.0,2249.37,2.45,1.076
MBS 2019-15,2019-08-09,2020-08,0.92,1.374,83.137,87.207,100.19,818.0,2326.17,2.39,1.016
MBS 2019-15,2019-08-09,2020-09,1.09,1.374,83.798,87.962,100.74,954.0,2327.89,2.44,1.0659999999999998
MBS 2019-15,2019-08-09,2020-10,0.52,1.374,84.359,88.689,100.18,979.0,2267.15,2.47,1.096
MBS 2019-15,2019-08-09,2020-11,0.98,1.374,85.568,90.181,100.09,923.0,2591.34,2.56,1.186
MBS 2019-15,2019-08-09,2020-12,1.28,1.374,86.735,91.176,100.33,943.0,2873.47,2.59,1.2159999999999997
MBS 2019-15,2019-08-09,2021-01,0.83,1.374,87.767,91.934,101.04,1149.0,2976.21,2.63,1.2559999999999998
MBS 2019-15,2019-08-09,2021-02,0.7,1.374,88.962,92.627,101.58,1177.0,3012.95,2.66,1.286
MBS 2019-15,2019-08-09,2021-03,1.41,1.374,90.135,93.273,101.84,1129.0,3061.42,2.73,1.3559999999999999
MBS 2019-15,2019-08-09,2021-04,1.25,1.374,91.091,93.835,101.98,1068.0,3147.86,2.73,1.3559999999999999
MBS 2019-15,2019-08-09,2021-05,0.74,1.374,91.964,94.372,102.05,1066.0,3203.92,2.69,1.3159999999999998
MBS 2019-15,2019-08-09,2021-06,1.0076,1.374,93.169,95.202,102.05,1021.0,3296.68,2.74,1.366
MBS 2019-15,2019-08-09,2021-07,0.8181,1.374,94.256,96.053,102.26,860.0,3202.32,2.81,1.436
MBS 2019-15,2019-08-09,2021-08,0.9961,1.374,95.666,97.04,102.75,706.0,3199.27,2.88,1.5059999999999998
MBS 2019-15,2019-08-09,2021-09,1.1252,1.374,97.123,97.976,103.17,711.0,3068.82,3.01,1.6359999999999997
MBS 2019-15,2019-08-09,2021-10,1.1556,1.374,98.14,98.579,103.35,736.0,2970.68,3.26,1.8859999999999997
MBS 2019-15,2019-08-09,2021-11,1.0427,1.374,99.224,99.301,103.87,694.0,2839.01,3.51,2.1359999999999997
MBS 2019-15,2019-08-09,2021-12,1.0226,1.374,99.72,99.728,104.04,697.0,2977.65,3.63,2.256
MBS 2019-15,2019-08-09,2022-01,0.668,1.374,100.0,100.0,104.69,780.0,2663.34,3.85,2.476
MBS 2019-15,2019-08-09,2022-02,0.5745,1.374,100.207,100.197,105.3,800.0,2699.18,3.88,2.506
MBS 2019-15,2019-08-09,2022-03,0.4052,1.374,100.306,100.337,106.06,798.0,2757.65,3.84,2.4659999999999997
MBS 2019-15,2019-08-09,2022-04,0.4411,1.374,100.517,100.543,106.85,813.0,2695.05,3.9,2.526
MBS 2019-15,2019-08-09,2022-05,0.6512,1.374,100.768,100.814,107.56,830.0,2685.9,3.9,2.526
MBS 2019-15,2019-08-09,2022-06,0.469,1.374,100.869,100.912,108.22,824.0,2332.64,4.04,2.666
MBS 2019-16,2019-08-23,2019-08,0.25,1.361,79.546,85.342,99.425,817.0,1967.79,2.47,1.1090000000000002
MBS 2019-16,2019-08-23,2019-09,0.62,1.361,79.589,85.331,99.794,842.0,2063.05,2.51,1.1489999999999998
MBS 2019-16,2019-08-23,2019-10,0.83,1.361,79.664,85.378,100.041,826.0,2083.48,2.5,1.139
MBS 2019-16,2019-08-23,2019-11,0.9,1.361,79.776,85.442,99.481,826.0,2087.96,2.45,1.0890000000000002
MBS 2019-16,2019-08-23,2019-12,0.85,1.361,80.054,85.576,99.719,817.0,2197.67,2.45,1.0890000000000002
MBS 2019-16,2019-08-23,2020-01,0.74,1.361,80.337,85.717,100.09,898.0,2119.01,2.51,1.1489999999999998
MBS 2019-16,2019-08-23,2020-02,0.66,1.361,80.634,85.869,100.16,1008.0,1987.01,2.52,1.159
MBS 2019-16,2019-08-23,2020-03,0.74,1.361,81.084,86.019,99.94,1062.0,1754.64,2.48,1.119
MBS 2019-16,2019-08-23,2020-04,0.72,1.361,81.27,86.086,99.5,1065.0,1947.56,2.58,1.219
MBS 2019-16,2019-08-23,2020-05,0.64,1.361,81.382,86.14,99.44,1178.0,2029.6,2.52,1.159
MBS 2019-16,2019-08-23,2020-06,1.0,1.361,81.776,86.374,99.71,1148.0,2108.33,2.49,1.1290000000000002
MBS 2019-16,2019-08-23,2020-07,0.77,1.361,82.495,86.752,99.63,1062.0,2249.37,2.45,1.0890000000000002
MBS 2019-16,2019-08-23,2020-08,0.96,1.361,83.137,87.207,100.19,818.0,2326.17,2.39,1.0290000000000001
MBS 2019-16,2019-08-23,2020-09,0.79,1.361,83.798,87.962,100.74,954.0,2327.89,2.44,1.079
MBS 2019-16,2019-08-23,2020-10,0.99,1.361,84.359,88.689,100.18,979.0,2267.15,2.47,1.1090000000000002
MBS 2019-16,2019-08-23,2020-11,0.85,1.361,85.568,90.181,100.09,923.0,2591.34,2.56,1.199
MBS 2019-16,2019-08-23,2020-12,1.18,1.361,86.735,91.176,100.33,943.0,2873.47,2.59,1.2289999999999999
MBS 2019-16,2019-08-23,2021-01,0.85,1.361,87.767,91.934,101.04,1149.0,2976.21,2.63,1.269
MBS 2019-16,2019-08-23,2021-02,0.8,1.361,88.962,92.627,101.58,1177.0,3012.95,2.66,1.2990000000000002
MBS 2019-16,2019-08-23,2021-03,0.81,1.361,90.135,93.273,101.84,1129.0,3061.42,2.73,1.369
MBS 2019-16,2019-08-23,2021-04,1.08,1.361,91.091,93.835,101.98,1068.0,3147.86,2.73,1.369
MBS 2019-16,2019-08-23,2021-05,0.9078,1.361,91.964,94.372,102.05,1066.0,3203.92,2.69,1.329
MBS 2019-16,2019-08-23,2021-06,1.0872,1.361,93.169,95.202,102.05,1021.0,3296.68,2.74,1.3790000000000002
MBS 2019-16,2019-08-23,2021-07,1.1171,1.361,94.256,96.053,102.26,860.0,3202.32,2.81,1.449
MBS 2019-16,2019-08-23,2021-08,1.1206,1.361,95.666,97.04,102.75,706.0,3199.27,2.88,1.519
MBS 2019-16,2019-08-23,2021-09,1.2812,1.361,97.123,97.976,103.17,711.0,3068.82,3.01,1.6489999999999998
MBS 2019-16,2019-08-23,2021-10,0.9536,1.361,98.14,98.579,103.35,736.0,2970.68,3.26,1.8989999999999998
MBS 2019-16,2019-08-23,2021-11,0.8322,1.361,99.224,99.301,103.87,694.0,2839.01,3.51,2.149
MBS 2019-16,2019-08-23,2021-12,0.8445,1.361,99.72,99.728,104.04,697.0,2977.65,3.63,2.269
MBS 2019-16,2019-08-23,2022-01,0.804,1.361,100.0,100.0,104.69,780.0,2663.34,3.85,2.489
MBS 2019-16,2019-08-23,2022-02,0.6453,1.361,100.207,100.197,105.3,800.0,2699.18,3.88,2.519
MBS 2019-16,2019-08-23,2022-03,0.5823,1.361,100.306,100.337,106.06,798.0,2757.65,3.84,2.479
MBS 2019-16,2019-08-23,2022-04,0.5625,1.361,100.517,100.543,106.85,813.0,2695.05,3.9,2.5389999999999997
MBS 2019-16,2019-08-23,2022-05,0.6795,1.361,100.768,100.814,107.56,830.0,2685.9,3.9,2.5389999999999997
MBS 2019-16,2019-08-23,2022-06,0.686,1.361,100.869,100.912,108.22,824.0,2332.64,4.04,2.6790000000000003
MBS 2019-17,2019-09-06,2019-09,0.44,1.588,79.589,85.331,99.794,842.0,2063.05,2.51,0.9219999999999997
MBS 2019-17,2019-09-06,2019-10,0.73,1.588,79.664,85.378,100.041,826.0,2083.48,2.5,0.9119999999999999
MBS 2019-17,2019-09-06,2019-11,0.96,1.588,79.776,85.442,99.481,826.0,2087.96,2.45,0.8620000000000001
MBS 2019-17,2019-09-06,2019-12,0.64,1.588,80.054,85.576,99.719,817.0,2197.67,2.45,0.8620000000000001
MBS 2019-17,2019-09-06,2020-01,0.49,1.588,80.337,85.717,100.09,898.0,2119.01,2.51,0.9219999999999997
MBS 2019-17,2019-09-06,2020-02,0.59,1.588,80.634,85.869,100.16,1008.0,1987.01,2.52,0.9319999999999999
MBS 2019-17,2019-09-06,2020-03,0.49,1.588,81.084,86.019,99.94,1062.0,1754.64,2.48,0.8919999999999999
MBS 2019-17,2019-09-06,2020-04,0.77,1.588,81.27,86.086,99.5,1065.0,1947.56,2.58,0.992
MBS 2019-17,2019-09-06,2020-05,0.72,1.588,81.382,86.14,99.44,1178.0,2029.6,2.52,0.9319999999999999
MBS 2019-17,2019-09-06,2020-06,0.8,1.588,81.776,86.374,99.71,1148.0,2108.33,2.49,0.9020000000000001
MBS 2019-17,2019-09-06,2020-07,0.81,1.588,82.495,86.752,99.63,1062.0,2249.37,2.45,0.8620000000000001
MBS 2019-17,2019-09-06,2020-08,0.99,1.588,83.137,87.207,100.19,818.0,2326.17,2.39,0.802
MBS 2019-17,2019-09-06,2020-09,0.76,1.588,83.798,87.962,100.74,954.0,2327.89,2.44,0.8519999999999999
MBS 2019-17,2019-09-06,2020-10,0.73,1.588,84.359,88.689,100.18,979.0,2267.15,2.47,0.8820000000000001
MBS 2019-17,2019-09-06,2020-11,0.9,1.588,85.568,90.181,100.09,923.0,2591.34,2.56,0.972
MBS 2019-17,2019-09-06,2020-12,0.93,1.588,86.735,91.176,100.33,943.0,2873.47,2.59,1.0019999999999998
MBS 2019-17,2019-09-06,2021-01,0.77,1.588,87.767,91.934,101.04,1149.0,2976.21,2.63,1.0419999999999998
MBS 2019-17,2019-09-06,2021-02,0.94,1.588,88.962,92.627,101.58,1177.0,3012.95,2.66,1.072
MBS 2019-17,2019-09-06,2021-03,0.87,1.588,90.135,93.273,101.84,1129.0,3061.42,2.73,1.142
MBS 2019-17,2019-09-06,2021-04,0.93,1.588,91.091,93.835,101.98,1068.0,3147.86,2.73,1.142
MBS 2019-17,2019-09-06,2021-05,0.7653,1.588,91.964,94.372,102.05,1066.0,3203.92,2.69,1.1019999999999999
MBS 2019-17,2019-09-06,2021-06,0.9811,1.588,93.169,95.202,102.05,1021.0,3296.68,2.74,1.1520000000000001
MBS 2019-17,2019-09-06,2021-07,1.2864,1.588,94.256,96.053,102.26,860.0,3202.32,2.81,1.222
MBS 2019-17,2019-09-06,2021-08,0.8128,1.588,95.666,97.04,102.75,706.0,3199.27,2.88,1.2919999999999998
MBS 2019-17,2019-09-06,2021-09,1.1445,1.588,97.123,97.976,103.17,711.0,3068.82,3.01,1.4219999999999997
MBS 2019-17,2019-09-06,2021-10,1.1551,1.588,98.14,98.579,103.35,736.0,2970.68,3.26,1.6719999999999997
MBS 2019-17,2019-09-06,2021-11,0.5939,1.588,99.224,99.301,103.87,694.0,2839.01,3.51,1.9219999999999997
MBS 2019-17,2019-09-06,2021-12,0.6665,1.588,99.72,99.728,104.04,697.0,2977.65,3.63,2.042
MBS 2019-17,2019-09-06,2022-01,0.7609,1.588,100.0,100.0,104.69,780.0,2663.34,3.85,2.262
MBS 2019-17,2019-09-06,2022-02,0.6397,1.588,100.207,100.197,105.3,800.0,2699.18,3.88,2.292
MBS 2019-17,2019-09-06,2022-03,0.607,1.588,100.306,100.337,106.06,798.0,2757.65,3.84,2.252
MBS 2019-17,2019-09-06,2022-04,0.7237,1.588,100.517,100.543,106.85,813.0,2695.05,3.9,2.312
MBS 2019-17,2019-09-06,2022-05,0.4994,1.588,100.768,100.814,107.56,830.0,2685.9,3.9,2.312
MBS 2019-17,2019-09-06,2022-06,0.5478,1.588,100.869,100.912,108.22,824.0,2332.64,4.04,2.452
MBS 2019-18,2019-09-24,2019-09,0.18,1.794,79.589,85.331,99.794,842.0,2063.05,2.51,0.7159999999999997
MBS 2019-18,2019-09-24,2019-10,0.51,1.794,79.664,85.378,100.041,826.0,2083.48,2.5,0.706
MBS 2019-18,2019-09-24,2019-11,0.63,1.794,79.776,85.442,99.481,826.0,2087.96,2.45,0.6560000000000001
MBS 2019-18,2019-09-24,2019-12,0.61,1.794,80.054,85.576,99.719,817.0,2197.67,2.45,0.6560000000000001
MBS 2019-18,2019-09-24,2020-01,0.53,1.794,80.337,85.717,100.09,898.0,2119.01,2.51,0.7159999999999997
MBS 2019-18,2019-09-24,2020-02,0.6,1.794,80.634,85.869,100.16,1008.0,1987.01,2.52,0.726
MBS 2019-18,2019-09-24,2020-03,0.57,1.794,81.084,86.019,99.94,1062.0,1754.64,2.48,0.6859999999999999
MBS 2019-18,2019-09-24,2020-04,0.6,1.794,81.27,86.086,99.5,1065.0,1947.56,2.58,0.786
MBS 2019-18,2019-09-24,2020-05,0.6,1.794,81.382,86.14,99.44,1178.0,2029.6,2.52,0.726
MBS 2019-18,2019-09-24,2020-06,0.69,1.794,81.776,86.374,99.71,1148.0,2108.33,2.49,0.6960000000000002
MBS 2019-18,2019-09-24,2020-07,0.75,1.794,82.495,86.752,99.63,1062.0,2249.37,2.45,0.6560000000000001
MBS 2019-18,2019-09-24,2020-08,0.74,1.794,83.137,87.207,100.19,818.0,2326.17,2.39,0.5960000000000001
MBS 2019-18,2019-09-24,2020-09,0.96,1.794,83.798,87.962,100.74,954.0,2327.89,2.44,0.6459999999999999
MBS 2019-18,2019-09-24,2020-10,0.81,1.794,84.359,88.689,100.18,979.0,2267.15,2.47,0.6760000000000002
MBS 2019-18,2019-09-24,2020-11,0.65,1.794,85.568,90.181,100.09,923.0,2591.34,2.56,0.766
MBS 2019-18,2019-09-24,2020-12,0.9,1.794,86.735,91.176,100.33,943.0,2873.47,2.59,0.7959999999999998
MBS 2019-18,2019-09-24,2021-01,0.6,1.794,87.767,91.934,101.04,1149.0,2976.21,2.63,0.8359999999999999
MBS 2019-18,2019-09-24,2021-02,0.89,1.794,88.962,92.627,101.58,1177.0,3012.95,2.66,0.8660000000000001
MBS 2019-18,2019-09-24,2021-03,0.78,1.794,90.135,93.273,101.84,1129.0,3061.42,2.73,0.9359999999999999
MBS 2019-18,2019-09-24,2021-04,0.67,1.794,91.091,93.835,101.98,1068.0,3147.86,2.73,0.9359999999999999
MBS 2019-18,2019-09-24,2021-05,0.7663,1.794,91.964,94.372,102.05,1066.0,3203.92,2.69,0.8959999999999999
MBS 2019-18,2019-09-24,2021-06,1.0085,1.794,93.169,95.202,102.05,1021.0,3296.68,2.74,0.9460000000000002
MBS 2019-18,2019-09-24,2021-07,1.0129,1.794,94.256,96.053,102.26,860.0,3202.32,2.81,1.016
MBS 2019-18,2019-09-24,2021-08,1.258,1.794,95.666,97.04,102.75,706.0,3199.27,2.88,1.0859999999999999
MBS 2019-18,2019-09-24,2021-09,1.0629,1.794,97.123,97.976,103.17,711.0,3068.82,3.01,1.2159999999999997
MBS 2019-18,2019-09-24,2021-10,1.2098,1.794,98.14,98.579,103.35,736.0,2970.68,3.26,1.4659999999999997
MBS 2019-18,2019-09-24,2021-11,0.8269,1.794,99.224,99.301,103.87,694.0,2839.01,3.51,1.7159999999999997
MBS 2019-18,2019-09-24,2021-12,0.8325,1.794,99.72,99.728,104.04,697.0,2977.65,3.63,1.8359999999999999
MBS 2019-18,2019-09-24,2022-01,0.6589,1.794,100.0,100.0,104.69,780.0,2663.34,3.85,2.056
MBS 2019-18,2019-09-24,2022-02,0.6269,1.794,100.207,100.197,105.3,800.0,2699.18,3.88,2.086
MBS 2019-18,2019-09-24,2022-03,0.4315,1.794,100.306,100.337,106.06,798.0,2757.65,3.84,2.046
MBS 2019-18,2019-09-24,2022-04,0.4615,1.794,100.517,100.543,106.85,813.0,2695.05,3.9,2.106
MBS 2019-18,2019-09-24,2022-05,0.472,1.794,100.768,100.814,107.56,830.0,2685.9,3.9,2.106
MBS 2019-18,2019-09-24,2022-06,0.6853,1.794,100.869,100.912,108.22,824.0,2332.64,4.04,2.246
MBS 2019-19,2019-10-15,2019-10,0.37,1.697,79.664,85.378,100.041,826.0,2083.48,2.5,0.8029999999999999
MBS 2019-19,2019-10-15,2019-11,0.53,1.697,79.776,85.442,99.481,826.0,2087.96,2.45,0.7530000000000001
MBS 2019-19,2019-10-15,2019-12,0.56,1.697,80.054,85.576,99.719,817.0,2197.67,2.45,0.7530000000000001
MBS 2019-19,2019-10-15,2020-01,0.47,1.697,80.337,85.717,100.09,898.0,2119.01,2.51,0.8129999999999997
MBS 2019-19,2019-10-15,2020-02,0.58,1.697,80.634,85.869,100.16,1008.0,1987.01,2.52,0.823
MBS 2019-19,2019-10-15,2020-03,0.58,1.697,81.084,86.019,99.94,1062.0,1754.64,2.48,0.7829999999999999
MBS 2019-19,2019-10-15,2020-04,0.68,1.697,81.27,86.086,99.5,1065.0,1947.56,2.58,0.883
MBS 2019-19,2019-10-15,2020-05,0.54,1.697,81.382,86.14,99.44,1178.0,2029.6,2.52,0.823
MBS 2019-19,2019-10-15,2020-06,0.8,1.697,81.776,86.374,99.71,1148.0,2108.33,2.49,0.7930000000000001
MBS 2019-19,2019-10-15,2020-07,0.76,1.697,82.495,86.752,99.63,1062.0,2249.37,2.45,0.7530000000000001
MBS 2019-19,2019-10-15,2020-08,1.14,1.697,83.137,87.207,100.19,818.0,2326.17,2.39,0.6930000000000001
MBS 2019-19,2019-10-15,2020-09,0.74,1.697,83.798,87.962,100.74,954.0,2327.89,2.44,0.7429999999999999
MBS 2019-19,2019-10-15,2020-10,0.58,1.697,84.359,88.689,100.18,979.0,2267.15,2.47,0.7730000000000001
MBS 2019-19,2019-10-15,2020-11,0.88,1.697,85.568,90.181,100.09,923.0,2591.34,2.56,0.863
MBS 2019-19,2019-10-15,2020-12,0.81,1.697,86.735,91.176,100.33,943.0,2873.47,2.59,0.8929999999999998
MBS 2019-19,2019-10-15,2021-01,0.87,1.697,87.767,91.934,101.04,1149.0,2976.21,2.63,0.9329999999999998
MBS 2019-19,2019-10-15,2021-02,0.89,1.697,88.962,92.627,101.58,1177.0,3012.95,2.66,0.9630000000000001
MBS 2019-19,2019-10-15,2021-03,0.76,1.697,90.135,93.273,101.84,1129.0,3061.42,2.73,1.033
MBS 2019-19,2019-10-15,2021-04,0.88,1.697,91.091,93.835,101.98,1068.0,3147.86,2.73,1.033
MBS 2019-19,2019-10-15,2021-05,0.5895,1.697,91.964,94.372,102.05,1066.0,3203.92,2.69,0.9929999999999999
MBS 2019-19,2019-10-15,2021-06,0.7171,1.697,93.169,95.202,102.05,1021.0,3296.68,2.74,1.0430000000000001
MBS 2019-19,2019-10-15,2021-07,1.0368,1.697,94.256,96.053,102.26,860.0,3202.32,2.81,1.113
MBS 2019-19,2019-10-15,2021-08,0.9674,1.697,95.666,97.04,102.75,706.0,3199.27,2.88,1.1829999999999998
MBS 2019-19,2019-10-15,2021-09,0.8522,1.697,97.123,97.976,103.17,711.0,3068.82,3.01,1.3129999999999997
MBS 2019-19,2019-10-15,2021-10,1.0406,1.697,98.14,98.579,103.35,736.0,2970.68,3.26,1.5629999999999997
MBS 2019-19,2019-10-15,2021-11,0.9237,1.697,99.224,99.301,103.87,694.0,2839.01,3.51,1.8129999999999997
MBS 2019-19,2019-10-15,2021-12,0.7002,1.697,99.72,99.728,104.04,697.0,2977.65,3.63,1.9329999999999998
MBS 2019-19,2019-10-15,2022-01,0.5971,1.697,100.0,100.0,104.69,780.0,2663.34,3.85,2.153
MBS 2019-19,2019-10-15,2022-02,0.9064,1.697,100.207,100.197,105.3,800.0,2699.18,3.88,2.183
MBS 2019-19,2019-10-15,2022-03,0.5642,1.697,100.306,100.337,106.06,798.0,2757.65,3.84,2.143
MBS 2019-19,2019-10-15,2022-04,0.4431,1.697,100.517,100.543,106.85,813.0,2695.05,3.9,2.203
MBS 2019-19,2019-10-15,2022-05,0.5086,1.697,100.768,100.814,107.56,830.0,2685.9,3.9,2.203
MBS 2019-19,2019-10-15,2022-06,0.4217,1.697,100.869,100.912,108.22,824.0,2332.64,4.04,2.343
MBS 2019-20,2019-10-25,2019-10,0.21,1.901,79.664,85.378,100.041,826.0,2083.48,2.5,0.599
MBS 2019-20,2019-10-25,2019-11,0.51,1.901,79.776,85.442,99.481,826.0,2087.96,2.45,0.5490000000000002
MBS 2019-20,2019-10-25,2019-12,0.5,1.901,80.054,85.576,99.719,817.0,2197.67,2.45,0.5490000000000002
MBS 2019-20,2019-10-25,2020-01,0.48,1.901,80.337,85.717,100.09,898.0,2119.01,2.51,0.6089999999999998
MBS 2019-20,2019-10-25,2020-02,0.61,1.901,80.634,85.869,100.16,1008.0,1987.01,2.52,0.619
MBS 2019-20,2019-10-25,2020-03,0.79,1.901,81.084,86.019,99.94,1062.0,1754.64,2.48,0.579
MBS 2019-20,2019-10-25,2020-04,0.51,1.901,81.27,86.086,99.5,1065.0,1947.56,2.58,0.679
MBS 2019-20,2019-10-25,2020-05,0.58,1.901,81.382,86.14,99.44,1178.0,2029.6,2.52,0.619
MBS 2019-20,2019-10-25,2020-06,0.57,1.901,81.776,86.374,99.71,1148.0,2108.33,2.49,0.5890000000000002
MBS 2019-20,2019-10-25,2020-07,0.5,1.901,82.495,86.752,99.63,1062.0,2249.37,2.45,0.5490000000000002
MBS 2019-20,2019-10-25,2020-08,0.69,1.901,83.137,87.207,100.19,818.0,2326.17,2.39,0.4890000000000001
MBS 2019-20,2019-10-25,2020-09,0.72,1.901,83.798,87.962,100.74,954.0,2327.89,2.44,0.5389999999999999
MBS 2019-20,2019-10-25,2020-10,0.65,1.901,84.359,88.689,100.18,979.0,2267.15,2.47,0.5690000000000002
MBS 2019-20,2019-10-25,2020-11,0.68,1.901,85.568,90.181,100.09,923.0,2591.34,2.56,0.659
MBS 2019-20,2019-10-25,2020-12,0.76,1.901,86.735,91.176,100.33,943.0,2873.47,2.59,0.6889999999999998
MBS 2019-20,2019-10-25,2021-01,0.56,1.901,87.767,91.934,101.04,1149.0,2976.21,2.63,0.7289999999999999
MBS 2019-20,2019-10-25,2021-02,0.9,1.901,88.962,92.627,101.58,1177.0,3012.95,2.66,0.7590000000000001
MBS 2019-20,2019-10-25,2021-03,0.83,1.901,90.135,93.273,101.84,1129.0,3061.42,2.73,0.829
MBS 2019-20,2019-10-25,2021-04,0.93,1.901,91.091,93.835,101.98,1068.0,3147.86,2.73,0.829
MBS 2019-20,2019-10-25,2021-05,0.8938,1.901,91.964,94.372,102.05,1066.0,3203.92,2.69,0.7889999999999999
MBS 2019-20,2019-10-25,2021-06,0.6399,1.901,93.169,95.202,102.05,1021.0,3296.68,2.74,0.8390000000000002
