,발행회차,기준월,만기전상환율,발행일자_y,가중평균발행금리
26224,MBS 2015-19,2021-07,0.571,2015-08-17,0
26225,MBS 2015-19,2021-08,0.9033,2015-08-17,0
26226,MBS 2015-19,2021-09,1.6076,2015-08-17,0
26227,MBS 2015-19,2021-10,0.4284,2015-08-17,0
26228,MBS 2015-19,2021-11,1.2407,2015-08-17,0
26229,MBS 2015-19,2021-12,1.175,2015-08-17,0
26230,MBS 2015-19,2022-01,0.7804,2015-08-17,0
26231,MBS 2015-19,2022-02,0.1088,2015-08-17,0
26232,MBS 2015-19,2022-03,1.591,2015-08-17,0
26233,MBS 2015-19,2022-04,0.2867,2015-08-17,0
26234,MBS 2015-19,2022-05,0.2786,2015-08-17,0
26235,MBS 2015-19,2022-06,0.7611,2015-08-17,0
26236,MBS 2015-20,2015-08,0.34,2015-08-21,2.17
26237,MBS 2015-20,2015-09,0.44,2015-08-21,2.17
26238,MBS 2015-20,2015-10,0.9,2015-08-21,2.17
26239,MBS 2015-20,2015-11,0.76,2015-08-21,2.17
26240,MBS 2015-20,2015-12,0.76,2015-08-21,2.17
26241,MBS 2015-20,2016-01,0.76,2015-08-21,2.17
26242,MBS 2015-20,2016-02,0.68,2015-08-21,2.17
26243,MBS 2015-20,2016-03,0.89,2015-08-21,2.17
26244,MBS 2015-20,2016-04,1.39,2015-08-21,2.17
26245,MBS 2015-20,2016-05,1.05,2015-08-21,2.17
26246,MBS 2015-20,2016-06,1.31,2015-08-21,2.17
26247,MBS 2015-20,2016-07,1.59,2015-08-21,2.17
26248,MBS 2015-20,2016-08,1.96,2015-08-21,2.17
26249,MBS 2015-20,2016-09,1.47,2015-08-21,2.17
26250,MBS 2015-20,2016-10,1.39,2015-08-21,2.17
26251,MBS 2015-20,2016-11,1.24,2015-08-21,2.17
26252,MBS 2015-20,2016-12,1.09,2015-08-21,2.17
26253,MBS 2015-20,2017-01,0.82,2015-08-21,2.17
26254,MBS 2015-20,2017-02,1.43,2015-08-21,2.17
26255,MBS 2015-20,2017-03,1.07,2015-08-21,2.17
26256,MBS 2015-20,2017-04,1.23,2015-08-21,2.17
26257,MBS 2015-20,2017-05,1.15,2015-08-21,2.17
26258,MBS 2015-20,2017-06,1.5,2015-08-21,2.17
26259,MBS 2015-20,2017-07,1.35,2015-08-21,2.17
26260,MBS 2015-20,2017-08,1.21,2015-08-21,2.17
26261,MBS 2015-20,2017-09,1.1,2015-08-21,2.17
26262,MBS 2015-20,2017-10,0.94,2015-08-21,2.17
26263,MBS 2015-20,2017-11,1.02,2015-08-21,2.17
26264,MBS 2015-20,2017-12,0.91,2015-08-21,2.17
26265,MBS 2015-20,2018-01,0.9,2015-08-21,2.17
26266,MBS 2015-20,2018-02,1.22,2015-08-21,2.17
26267,MBS 2015-20,2018-03,1.2,2015-08-21,2.17
26268,MBS 2015-20,2018-04,1.12,2015-08-21,2.17
26269,MBS 2015-20,2018-05,0.76,2015-08-21,2.17
26270,MBS 2015-20,2018-06,1.1,2015-08-21,2.17
26271,MBS 2015-20,2018-07,0.91,2015-08-21,2.17
26272,MBS 2015-20,2018-08,0.91,2015-08-21,2.17
26273,MBS 2015-20,2018-09,0.67,2015-08-21,2.17
26274,MBS 2015-20,2018-10,1.35,2015-08-21,2.17
26275,MBS 2015-20,2018-11,0.97,2015-08-21,2.17
26276,MBS 2015-20,2018-12,0.83,2015-08-21,2.17
26277,MBS 2015-20,2019-01,0.89,2015-08-21,2.17
26278,MBS 2015-20,2019-02,0.97,2015-08-21,2.17
26279,MBS 2015-20,2019-03,1.16,2015-08-21,2.17
26280,MBS 2015-20,2019-04,1.17,2015-08-21,2.17
26281,MBS 2015-20,2019-05,1.09,2015-08-21,2.17
26282,MBS 2015-20,2019-06,1.08,2015-08-21,2.17
26283,MBS 2015-20,2019-07,1.79,2015-08-21,2.17
26284,MBS 2015-20,2019-08,1.39,2015-08-21,2.17
26285,MBS 2015-20,2019-09,2.04,2015-08-21,2.17
26286,MBS 2015-20,2019-10,2.3,2015-08-21,2.17
26287,MBS 2015-20,2019-11,1.91,2015-08-21,2.17
26288,MBS 2015-20,2019-12,2.03,2015-08-21,2.17
26289,MBS 2015-20,2020-01,1.78,2015-08-21,2.17
26290,MBS 2015-20,2020-02,1.48,2015-08-21,2.17
26291,MBS 2015-20,2020-03,1.99,2015-08-21,2.17
26292,MBS 2015-20,2020-04,1.54,2015-08-21,2.17
26293,MBS 2015-20,2020-05,1.84,2015-08-21,2.17
26294,MBS 2015-20,2020-06,1.86,2015-08-21,2.17
26295,MBS 2015-20,2020-07,1.78,2015-08-21,2.17
26296,MBS 2015-20,2020-08,1.89,2015-08-21,2.17
26297,MBS 2015-20,2020-09,2.2,2015-08-21,2.17
26298,MBS 2015-20,2020-10,1.86,2015-08-21,2.17
26299,MBS 2015-20,2020-11,1.3,2015-08-21,2.17
26300,MBS 2015-20,2020-12,1.7,2015-08-21,2.17
26301,MBS 2015-20,2021-01,1.65,2015-08-21,2.17
26302,MBS 2015-20,2021-02,1.46,2015-08-21,2.17
26303,MBS 2015-20,2021-03,1.82,2015-08-21,2.17
26304,MBS 2015-20,2021-04,1.29,2015-08-21,2.17
26305,MBS 2015-20,2021-05,1.2959,2015-08-21,2.17
26306,MBS 2015-20,2021-06,1.1754,2015-08-21,2.17
26307,MBS 2015-20,2021-07,1.195,2015-08-21,2.17
26308,MBS 2015-20,2021-08,1.2032,2015-08-21,2.17
26309,MBS 2015-20,2021-09,0.887,2015-08-21,2.17
26310,MBS 2015-20,2021-10,0.781,2015-08-21,2.17
26311,MBS 2015-20,2021-11,0.9962,2015-08-21,2.17
26312,MBS 2015-20,2021-12,0.5791,2015-08-21,2.17
26313,MBS 2015-20,2022-01,0.5696,2015-08-21,2.17
26314,MBS 2015-20,2022-02,0.7243,2015-08-21,2.17
26315,MBS 2015-20,2022-03,0.5513,2015-08-21,2.17
26316,MBS 2015-20,2022-04,0.7739,2015-08-21,2.17
26317,MBS 2015-20,2022-05,0.5793,2015-08-21,2.17
26318,MBS 2015-20,2022-06,0.6806,2015-08-21,2.17
26319,MBS 2015-21,2015-09,0.52,2015-09-04,2.13
26320,MBS 2015-21,2015-10,0.87,2015-09-04,2.13
26321,MBS 2015-21,2015-11,0.62,2015-09-04,2.13
26322,MBS 2015-21,2015-12,0.72,2015-09-04,2.13
26323,MBS 2015-21,2016-01,0.59,2015-09-04,2.13
26324,MBS 2015-21,2016-02,0.97,2015-09-04,2.13
26325,MBS 2015-21,2016-03,0.96,2015-09-04,2.13
26326,MBS 2015-21,2016-04,1.13,2015-09-04,2.13
26327,MBS 2015-21,2016-05,1.05,2015-09-04,2.13
26328,MBS 2015-21,2016-06,1.15,2015-09-04,2.13
26329,MBS 2015-21,2016-07,1.6,2015-09-04,2.13
26330,MBS 2015-21,2016-08,1.88,2015-09-04,2.13
26331,MBS 2015-21,2016-09,1.53,2015-09-04,2.13
26332,MBS 2015-21,2016-10,1.73,2015-09-04,2.13
26333,MBS 2015-21,2016-11,1.52,2015-09-04,2.13
26334,MBS 2015-21,2016-12,1.15,2015-09-04,2.13
26335,MBS 2015-21,2017-01,0.98,2015-09-04,2.13
26336,MBS 2015-21,2017-02,1.4,2015-09-04,2.13
26337,MBS 2015-21,2017-03,1.08,2015-09-04,2.13
26338,MBS 2015-21,2017-04,0.98,2015-09-04,2.13
26339,MBS 2015-21,2017-05,1.06,2015-09-04,2.13
26340,MBS 2015-21,2017-06,1.16,2015-09-04,2.13
26341,MBS 2015-21,2017-07,1.04,2015-09-04,2.13
26342,MBS 2015-21,2017-08,1.48,2015-09-04,2.13
26343,MBS 2015-21,2017-09,1.17,2015-09-04,2.13
26344,MBS 2015-21,2017-10,1.04,2015-09-04,2.13
26345,MBS 2015-21,2017-11,0.97,2015-09-04,2.13
26346,MBS 2015-21,2017-12,1.07,2015-09-04,2.13
26347,MBS 2015-21,2018-01,1.08,2015-09-04,2.13
26348,MBS 2015-21,2018-02,1.38,2015-09-04,2.13
26349,MBS 2015-21,2018-03,1.28,2015-09-04,2.13
26350,MBS 2015-21,2018-04,1.29,2015-09-04,2.13
26351,MBS 2015-21,2018-05,1.17,2015-09-04,2.13
26352,MBS 2015-21,2018-06,1.0,2015-09-04,2.13
26353,MBS 2015-21,2018-07,1.14,2015-09-04,2.13
26354,MBS 2015-21,2018-08,0.98,2015-09-04,2.13
26355,MBS 2015-21,2018-09,1.08,2015-09-04,2.13
26356,MBS 2015-21,2018-10,1.26,2015-09-04,2.13
26357,MBS 2015-21,2018-11,1.17,2015-09-04,2.13
26358,MBS 2015-21,2018-12,1.03,2015-09-04,2.13
26359,MBS 2015-21,2019-01,1.12,2015-09-04,2.13
26360,MBS 2015-21,2019-02,1.1,2015-09-04,2.13
26361,MBS 2015-21,2019-03,1.01,2015-09-04,2.13
26362,MBS 2015-21,2019-04,1.07,2015-09-04,2.13
26363,MBS 2015-21,2019-05,1.22,2015-09-04,2.13
26364,MBS 2015-21,2019-06,0.97,2015-09-04,2.13
26365,MBS 2015-21,2019-07,1.37,2015-09-04,2.13
26366,MBS 2015-21,2019-08,1.6,2015-09-04,2.13
26367,MBS 2015-21,2019-09,1.81,2015-09-04,2.13
26368,MBS 2015-21,2019-10,2.96,2015-09-04,2.13
26369,MBS 2015-21,2019-11,2.74,2015-09-04,2.13
26370,MBS 2015-21,2019-12,2.43,2015-09-04,2.13
26371,MBS 2015-21,2020-01,1.96,2015-09-04,2.13
26372,MBS 2015-21,2020-02,1.99,2015-09-04,2.13
26373,MBS 2015-21,2020-03,2.07,2015-09-04,2.13
26374,MBS 2015-21,2020-04,1.82,2015-09-04,2.13
26375,MBS 2015-21,2020-05,1.69,2015-09-04,2.13
26376,MBS 2015-21,2020-06,1.8,2015-09-04,2.13
26377,MBS 2015-21,2020-07,2.01,2015-09-04,2.13
26378,MBS 2015-21,2020-08,2.08,2015-09-04,2.13
26379,MBS 2015-21,2020-09,2.25,2015-09-04,2.13
26380,MBS 2015-21,2020-10,1.87,2015-09-04,2.13
26381,MBS 2015-21,2020-11,1.49,2015-09-04,2.13
26382,MBS 2015-21,2020-12,1.77,2015-09-04,2.13
26383,MBS 2015-21,2021-01,1.66,2015-09-04,2.13
26384,MBS 2015-21,2021-02,1.35,2015-09-04,2.13
26385,MBS 2015-21,2021-03,1.88,2015-09-04,2.13
26386,MBS 2015-21,2021-04,1.43,2015-09-04,2.13
26387,MBS 2015-21,2021-05,1.3143,2015-09-04,2.13
26388,MBS 2015-21,2021-06,1.3132,2015-09-04,2.13
26389,MBS 2015-21,2021-07,1.356,2015-09-04,2.13
26390,MBS 2015-21,2021-08,1.0196,2015-09-04,2.13
26391,MBS 2015-21,2021-09,1.1681,2015-09-04,2.13
26392,MBS 2015-21,2021-10,0.9721,2015-09-04,2.13
26393,MBS 2015-21,2021-11,0.8553,2015-09-04,2.13
26394,MBS 2015-21,2021-12,0.9164,2015-09-04,2.13
26395,MBS 2015-21,2022-01,0.8264,2015-09-04,2.13
26396,MBS 2015-21,2022-02,0.6319,2015-09-04,2.13
26397,MBS 2015-21,2022-03,0.687,2015-09-04,2.13
26398,MBS 2015-21,2022-04,0.7799,2015-09-04,2.13
26399,MBS 2015-21,2022-05,0.645,2015-09-04,2.13
26400,MBS 2015-21,2022-06,0.791,2015-09-04,2.13
26401,MBS 2015-22,2015-09,0.41,2015-09-18,2.12
26402,MBS 2015-22,2015-10,0.7,2015-09-18,2.12
26403,MBS 2015-22,2015-11,0.86,2015-09-18,2.12
26404,MBS 2015-22,2015-12,0.8,2015-09-18,2.12
26405,MBS 2015-22,2016-01,0.72,2015-09-18,2.12
26406,MBS 2015-22,2016-02,0.8,2015-09-18,2.12
26407,MBS 2015-22,2016-03,1.09,2015-09-18,2.12
26408,MBS 2015-22,2016-04,1.12,2015-09-18,2.12
26409,MBS 2015-22,2016-05,0.9,2015-09-18,2.12
26410,MBS 2015-22,2016-06,1.33,2015-09-18,2.12
26411,MBS 2015-22,2016-07,1.39,2015-09-18,2.12
26412,MBS 2015-22,2016-08,1.49,2015-09-18,2.12
26413,MBS 2015-22,2016-09,1.5,2015-09-18,2.12
26414,MBS 2015-22,2016-10,1.49,2015-09-18,2.12
26415,MBS 2015-22,2016-11,1.66,2015-09-18,2.12
26416,MBS 2015-22,2016-12,1.2,2015-09-18,2.12
26417,MBS 2015-22,2017-01,0.86,2015-09-18,2.12
26418,MBS 2015-22,2017-02,0.93,2015-09-18,2.12
26419,MBS 2015-22,2017-03,1.06,2015-09-18,2.12
26420,MBS 2015-22,2017-04,0.85,2015-09-18,2.12
26421,MBS 2015-22,2017-05,1.08,2015-09-18,2.12
26422,MBS 2015-22,2017-06,1.28,2015-09-18,2.12
26423,MBS 2015-22,2017-07,1.37,2015-09-18,2.12
26424,MBS 2015-22,2017-08,1.36,2015-09-18,2.12
26425,MBS 2015-22,2017-09,1.3,2015-09-18,2.12
26426,MBS 2015-22,2017-10,0.89,2015-09-18,2.12
26427,MBS 2015-22,2017-11,1.14,2015-09-18,2.12
26428,MBS 2015-22,2017-12,1.3,2015-09-18,2.12
26429,MBS 2015-22,2018-01,1.17,2015-09-18,2.12
26430,MBS 2015-22,2018-02,0.99,2015-09-18,2.12
26431,MBS 2015-22,2018-03,1.25,2015-09-18,2.12
26432,MBS 2015-22,2018-04,0.99,2015-09-18,2.12
26433,MBS 2015-22,2018-05,1.06,2015-09-18,2.12
26434,MBS 2015-22,2018-06,1.01,2015-09-18,2.12
26435,MBS 2015-22,2018-07,1.03,2015-09-18,2.12
26436,MBS 2015-22,2018-08,0.9,2015-09-18,2.12
26437,MBS 2015-22,2018-09,0.86,2015-09-18,2.12
26438,MBS 2015-22,2018-10,1.09,2015-09-18,2.12
26439,MBS 2015-22,2018-11,1.09,2015-09-18,2.12
26440,MBS 2015-22,2018-12,1.24,2015-09-18,2.12
26441,MBS 2015-22,2019-01,1.06,2015-09-18,2.12
26442,MBS 2015-22,2019-02,1.07,2015-09-18,2.12
26443,MBS 2015-22,2019-03,1.07,2015-09-18,2.12
26444,MBS 2015-22,2019-04,0.99,2015-09-18,2.12
26445,MBS 2015-22,2019-05,1.06,2015-09-18,2.12
26446,MBS 2015-22,2019-06,1.02,2015-09-18,2.12
26447,MBS 2015-22,2019-07,1.56,2015-09-18,2.12
26448,MBS 2015-22,2019-08,2.02,2015-09-18,2.12
26449,MBS 2015-22,2019-09,2.0,2015-09-18,2.12
26450,MBS 2015-22,2019-10,2.22,2015-09-18,2.12
26451,MBS 2015-22,2019-11,2.33,2015-09-18,2.12
26452,MBS 2015-22,2019-12,2.16,2015-09-18,2.12
26453,MBS 2015-22,2020-01,1.68,2015-09-18,2.12
26454,MBS 2015-22,2020-02,1.8,2015-09-18,2.12
26455,MBS 2015-22,2020-03,1.95,2015-09-18,2.12
26456,MBS 2015-22,2020-04,2.31,2015-09-18,2.12
26457,MBS 2015-22,2020-05,2.29,2015-09-18,2.12
26458,MBS 2015-22,2020-06,1.99,2015-09-18,2.12
26459,MBS 2015-22,2020-07,1.78,2015-09-18,2.12
26460,MBS 2015-22,2020-08,1.77,2015-09-18,2.12
26461,MBS 2015-22,2020-09,2.23,2015-09-18,2.12
26462,MBS 2015-22,2020-10,1.84,2015-09-18,2.12
26463,MBS 2015-22,2020-11,1.63,2015-09-18,2.12
26464,MBS 2015-22,2020-12,1.58,2015-09-18,2.12
26465,MBS 2015-22,2021-01,1.41,2015-09-18,2.12
26466,MBS 2015-22,2021-02,1.75,2015-09-18,2.12
26467,MBS 2015-22,2021-03,1.72,2015-09-18,2.12
26468,MBS 2015-22,2021-04,1.17,2015-09-18,2.12
26469,MBS 2015-22,2021-05,1.3809,2015-09-18,2.12
26470,MBS 2015-22,2021-06,1.0903,2015-09-18,2.12
26471,MBS 2015-22,2021-07,1.195,2015-09-18,2.12
26472,MBS 2015-22,2021-08,1.1855,2015-09-18,2.12
26473,MBS 2015-22,2021-09,0.6615,2015-09-18,2.12
26474,MBS 2015-22,2021-10,1.2248,2015-09-18,2.12
26475,MBS 2015-22,2021-11,1.0187,2015-09-18,2.12
26476,MBS 2015-22,2021-12,0.899,2015-09-18,2.12
26477,MBS 2015-22,2022-01,0.6582,2015-09-18,2.12
26478,MBS 2015-22,2022-02,0.6627,2015-09-18,2.12
26479,MBS 2015-22,2022-03,0.5114,2015-09-18,2.12
26480,MBS 2015-22,2022-04,0.64,2015-09-18,2.12
26481,MBS 2015-22,2022-05,0.5075,2015-09-18,2.12
26482,MBS 2015-22,2022-06,0.4238,2015-09-18,2.12
26483,MBS 2015-23,2015-10,0.55,2015-10-12,1.97
26484,MBS 2015-23,2015-11,0.71,2015-10-12,1.97
26485,MBS 2015-23,2015-12,0.56,2015-10-12,1.97
26486,MBS 2015-23,2016-01,0.62,2015-10-12,1.97
26487,MBS 2015-23,2016-02,0.65,2015-10-12,1.97
26488,MBS 2015-23,2016-03,0.87,2015-10-12,1.97
26489,MBS 2015-23,2016-04,0.97,2015-10-12,1.97
26490,MBS 2015-23,2016-05,0.98,2015-10-12,1.97
26491,MBS 2015-23,2016-06,1.01,2015-10-12,1.97
26492,MBS 2015-23,2016-07,1.04,2015-10-12,1.97
26493,MBS 2015-23,2016-08,1.28,2015-10-12,1.97
26494,MBS 2015-23,2016-09,1.59,2015-10-12,1.97
26495,MBS 2015-23,2016-10,1.7,2015-10-12,1.97
26496,MBS 2015-23,2016-11,1.56,2015-10-12,1.97
26497,MBS 2015-23,2016-12,1.19,2015-10-12,1.97
26498,MBS 2015-23,2017-01,0.95,2015-10-12,1.97
26499,MBS 2015-23,2017-02,1.13,2015-10-12,1.97
26500,MBS 2015-23,2017-03,1.22,2015-10-12,1.97
26501,MBS 2015-23,2017-04,0.95,2015-10-12,1.97
26502,MBS 2015-23,2017-05,1.12,2015-10-12,1.97
26503,MBS 2015-23,2017-06,0.88,2015-10-12,1.97
26504,MBS 2015-23,2017-07,1.14,2015-10-12,1.97
26505,MBS 2015-23,2017-08,1.02,2015-10-12,1.97
26506,MBS 2015-23,2017-09,1.11,2015-10-12,1.97
26507,MBS 2015-23,2017-10,1.03,2015-10-12,1.97
26508,MBS 2015-23,2017-11,0.94,2015-10-12,1.97
26509,MBS 2015-23,2017-12,1.04,2015-10-12,1.97
26510,MBS 2015-23,2018-01,0.91,2015-10-12,1.97
26511,MBS 2015-23,2018-02,1.19,2015-10-12,1.97
26512,MBS 2015-23,2018-03,1.07,2015-10-12,1.97
26513,MBS 2015-23,2018-04,1.22,2015-10-12,1.97
26514,MBS 2015-23,2018-05,0.87,2015-10-12,1.97
26515,MBS 2015-23,2018-06,1.07,2015-10-12,1.97
26516,MBS 2015-23,2018-07,1.08,2015-10-12,1.97
26517,MBS 2015-23,2018-08,1.03,2015-10-12,1.97
26518,MBS 2015-23,2018-09,1.07,2015-10-12,1.97
26519,MBS 2015-23,2018-10,1.11,2015-10-12,1.97
26520,MBS 2015-23,2018-11,1.13,2015-10-12,1.97
26521,MBS 2015-23,2018-12,0.92,2015-10-12,1.97
26522,MBS 2015-23,2019-01,1.02,2015-10-12,1.97
26523,MBS 2015-23,2019-02,1.19,2015-10-12,1.97
26524,MBS 2015-23,2019-03,0.95,2015-10-12,1.97
26525,MBS 2015-23,2019-04,0.87,2015-10-12,1.97
26526,MBS 2015-23,2019-05,1.04,2015-10-12,1.97
26527,MBS 2015-23,2019-06,1.16,2015-10-12,1.97
26528,MBS 2015-23,2019-07,1.54,2015-10-12,1.97
26529,MBS 2015-23,2019-08,1.77,2015-10-12,1.97
26530,MBS 2015-23,2019-09,1.8,2015-10-12,1.97
26531,MBS 2015-23,2019-10,2.97,2015-10-12,1.97
26532,MBS 2015-23,2019-11,2.22,2015-10-12,1.97
26533,MBS 2015-23,2019-12,2.13,2015-10-12,1.97
26534,MBS 2015-23,2020-01,1.36,2015-10-12,1.97
26535,MBS 2015-23,2020-02,2.13,2015-10-12,1.97
26536,MBS 2015-23,2020-03,2.15,2015-10-12,1.97
26537,MBS 2015-23,2020-04,2.03,2015-10-12,1.97
26538,MBS 2015-23,2020-05,1.94,2015-10-12,1.97
26539,MBS 2015-23,2020-06,2.24,2015-10-12,1.97
26540,MBS 2015-23,2020-07,1.79,2015-10-12,1.97
26541,MBS 2015-23,2020-08,1.71,2015-10-12,1.97
26542,MBS 2015-23,2020-09,2.07,2015-10-12,1.97
26543,MBS 2015-23,2020-10,1.67,2015-10-12,1.97
26544,MBS 2015-23,2020-11,1.72,2015-10-12,1.97
26545,MBS 2015-23,2020-12,2.16,2015-10-12,1.97
26546,MBS 2015-23,2021-01,1.73,2015-10-12,1.97
26547,MBS 2015-23,2021-02,1.72,2015-10-12,1.97
26548,MBS 2015-23,2021-03,1.52,2015-10-12,1.97
26549,MBS 2015-23,2021-04,1.35,2015-10-12,1.97
26550,MBS 2015-23,2021-05,1.0597,2015-10-12,1.97
26551,MBS 2015-23,2021-06,0.8774,2015-10-12,1.97
26552,MBS 2015-23,2021-07,1.386,2015-10-12,1.97
26553,MBS 2015-23,2021-08,1.1842,2015-10-12,1.97
26554,MBS 2015-23,2021-09,0.9949,2015-10-12,1.97
26555,MBS 2015-23,2021-10,0.7622,2015-10-12,1.97
26556,MBS 2015-23,2021-11,0.9133,2015-10-12,1.97
26557,MBS 2015-23,2021-12,0.6593,2015-10-12,1.97
26558,MBS 2015-23,2022-01,0.5295,2015-10-12,1.97
26559,MBS 2015-23,2022-02,0.7939,2015-10-12,1.97
26560,MBS 2015-23,2022-03,0.7709,2015-10-12,1.97
26561,MBS 2015-23,2022-04,0.6992,2015-10-12,1.97
26562,MBS 2015-23,2022-05,0.5217,2015-10-12,1.97
26563,MBS 2015-23,2022-06,0.6065,2015-10-12,1.97
26564,MBS 2015-24,2015-10,0.43,2015-10-23,2.01
26565,MBS 2015-24,2015-11,0.58,2015-10-23,2.01
26566,MBS 2015-24,2015-12,0.65,2015-10-23,2.01
26567,MBS 2015-24,2016-01,0.56,2015-10-23,2.01
26568,MBS 2015-24,2016-02,0.68,2015-10-23,2.01
26569,MBS 2015-24,2016-03,0.76,2015-10-23,2.01
26570,MBS 2015-24,2016-04,1.0,2015-10-23,2.01
26571,MBS 2015-24,2016-05,1.0,2015-10-23,2.01
26572,MBS 2015-24,2016-06,1.08,2015-10-23,2.01
26573,MBS 2015-24,2016-07,1.17,2015-10-23,2.01
26574,MBS 2015-24,2016-08,1.35,2015-10-23,2.01
26575,MBS 2015-24,2016-09,1.31,2015-10-23,2.01
26576,MBS 2015-24,2016-10,1.58,2015-10-23,2.01
26577,MBS 2015-24,2016-11,1.28,2015-10-23,2.01
26578,MBS 2015-24,2016-12,1.07,2015-10-23,2.01
26579,MBS 2015-24,2017-01,0.9,2015-10-23,2.01
26580,MBS 2015-24,2017-02,1.25,2015-10-23,2.01
26581,MBS 2015-24,2017-03,0.96,2015-10-23,2.01
26582,MBS 2015-24,2017-04,0.92,2015-10-23,2.01
26583,MBS 2015-24,2017-05,1.02,2015-10-23,2.01
26584,MBS 2015-24,2017-06,1.27,2015-10-23,2.01
26585,MBS 2015-24,2017-07,1.25,2015-10-23,2.01
26586,MBS 2015-24,2017-08,1.23,2015-10-23,2.01
26587,MBS 2015-24,2017-09,1.27,2015-10-23,2.01
26588,MBS 2015-24,2017-10,1.01,2015-10-23,2.01
26589,MBS 2015-24,2017-11,1.22,2015-10-23,2.01
26590,MBS 2015-24,2017-12,0.84,2015-10-23,2.01
26591,MBS 2015-24,2018-01,0.95,2015-10-23,2.01
26592,MBS 2015-24,2018-02,0.95,2015-10-23,2.01
26593,MBS 2015-24,2018-03,1.15,2015-10-23,2.01
26594,MBS 2015-24,2018-04,1.07,2015-10-23,2.01
26595,MBS 2015-24,2018-05,1.22,2015-10-23,2.01
26596,MBS 2015-24,2018-06,1.01,2015-10-23,2.01
26597,MBS 2015-24,2018-07,0.92,2015-10-23,2.01
26598,MBS 2015-24,2018-08,1.18,2015-10-23,2.01
26599,MBS 2015-24,2018-09,0.77,2015-10-23,2.01
26600,MBS 2015-24,2018-10,1.11,2015-10-23,2.01
26601,MBS 2015-24,2018-11,1.06,2015-10-23,2.01
26602,MBS 2015-24,2018-12,0.96,2015-10-23,2.01
26603,MBS 2015-24,2019-01,0.87,2015-10-23,2.01
26604,MBS 2015-24,2019-02,1.11,2015-10-23,2.01
26605,MBS 2015-24,2019-03,0.93,2015-10-23,2.01
26606,MBS 2015-24,2019-04,0.78,2015-10-23,2.01
26607,MBS 2015-24,2019-05,1.05,2015-10-23,2.01
26608,MBS 2015-24,2019-06,0.98,2015-10-23,2.01
26609,MBS 2015-24,2019-07,1.16,2015-10-23,2.01
26610,MBS 2015-24,2019-08,1.81,2015-10-23,2.01
26611,MBS 2015-24,2019-09,2.1,2015-10-23,2.01
26612,MBS 2015-24,2019-10,2.44,2015-10-23,2.01
26613,MBS 2015-24,2019-11,2.52,2015-10-23,2.01
26614,MBS 2015-24,2019-12,1.92,2015-10-23,2.01
26615,MBS 2015-24,2020-01,1.61,2015-10-23,2.01
26616,MBS 2015-24,2020-02,2.16,2015-10-23,2.01
26617,MBS 2015-24,2020-03,2.12,2015-10-23,2.01
26618,MBS 2015-24,2020-04,2.05,2015-10-23,2.01
26619,MBS 2015-24,2020-05,2.12,2015-10-23,2.01
26620,MBS 2015-24,2020-06,2.07,2015-10-23,2.01
26621,MBS 2015-24,2020-07,1.73,2015-10-23,2.01
26622,MBS 2015-24,2020-08,1.63,2015-10-23,2.01
26623,MBS 2015-24,2020-09,1.79,2015-10-23,2.01
26624,MBS 2015-24,2020-10,1.91,2015-10-23,2.01
26625,MBS 2015-24,2020-11,1.7,2015-10-23,2.01
26626,MBS 2015-24,2020-12,1.16,2015-10-23,2.01
26627,MBS 2015-24,2021-01,2.03,2015-10-23,2.01
26628,MBS 2015-24,2021-02,1.29,2015-10-23,2.01
26629,MBS 2015-24,2021-03,1.56,2015-10-23,2.01
26630,MBS 2015-24,2021-04,1.49,2015-10-23,2.01
26631,MBS 2015-24,2021-05,1.4531,2015-10-23,2.01
26632,MBS 2015-24,2021-06,1.3296,2015-10-23,2.01
26633,MBS 2015-24,2021-07,1.2385,2015-10-23,2.01
26634,MBS 2015-24,2021-08,0.8665,2015-10-23,2.01
26635,MBS 2015-24,2021-09,0.9648,2015-10-23,2.01
26636,MBS 2015-24,2021-10,0.7668,2015-10-23,2.01
26637,MBS 2015-24,2021-11,0.7784,2015-10-23,2.01
26638,MBS 2015-24,2021-12,0.9527,2015-10-23,2.01
26639,MBS 2015-24,2022-01,0.8432,2015-10-23,2.01
26640,MBS 2015-24,2022-02,0.7414,2015-10-23,2.01
26641,MBS 2015-24,2022-03,0.6189,2015-10-23,2.01
26642,MBS 2015-24,2022-04,0.5667,2015-10-23,2.01
26643,MBS 2015-24,2022-05,0.5777,2015-10-23,2.01
26644,MBS 2015-24,2022-06,0.669,2015-10-23,2.01
26645,MBS 2015-25,2015-11,0.51,2015-11-06,2.08
26646,MBS 2015-25,2015-12,0.68,2015-11-06,2.08
26647,MBS 2015-25,2016-01,0.54,2015-11-06,2.08
26648,MBS 2015-25,2016-02,0.66,2015-11-06,2.08
26649,MBS 2015-25,2016-03,0.67,2015-11-06,2.08
26650,MBS 2015-25,2016-04,0.85,2015-11-06,2.08
26651,MBS 2015-25,2016-05,0.9,2015-11-06,2.08
26652,MBS 2015-25,2016-06,1.1,2015-11-06,2.08
26653,MBS 2015-25,2016-07,1.13,2015-11-06,2.08
26654,MBS 2015-25,2016-08,1.38,2015-11-06,2.08
26655,MBS 2015-25,2016-09,1.32,2015-11-06,2.08
26656,MBS 2015-25,2016-10,1.53,2015-11-06,2.08
26657,MBS 2015-25,2016-11,1.25,2015-11-06,2.08
26658,MBS 2015-25,2016-12,1.19,2015-11-06,2.08
