기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2013-07,3.486951219512195,3.392682926829268,70.35299999999981,73.90699999999984,4.529476341618887,6.670766320845874,7.530115121820374,1.3164082336557263,58.684207317073145,34.10402439024391,0.989541193613747,0.21464782655593972,0.08999999999999989
2013-08,2.9807185628742516,3.3953293413173653,70.35100000000007,74.17900000000007,4.5316205194912165,6.70073110954781,7.556966245871258,1.327075001459917,58.733892215568915,34.03257485029941,0.9858167945227675,0.3541099355283062,0.08999999999999989
2013-09,2.3235882352941184,3.376470588235294,70.32300000000019,74.59799999999997,4.535155363916049,6.643789733147672,7.563387490779319,1.3350010667323395,58.73182352941184,34.009,0.9783261227936111,0.19412685814796313,0.08000000000000006
2013-10,2.947017543859649,3.3756140350877186,70.36000000000008,75.20000000000019,4.537094750670705,6.5638555265321274,7.599381303170145,1.3402504226184855,58.830643274853806,33.88257309941521,0.9783261227936113,-0.3050771256382491,0.08000000000000006
2013-11,2.7767816091954045,3.358620689655172,70.50300000000011,75.87199999999984,4.534039316325266,6.561030665896573,7.615835406028438,1.337629189138607,58.8839655172414,33.812126436781604,0.9783261227936113,-0.01932699121695691,0.08999999999999989
2013-12,2.723620689655173,3.358620689655172,70.62600000000016,76.36299999999983,4.533846027734061,6.52795791762255,7.623089496774111,1.327075001459917,58.9122988505747,33.79965517241377,0.9745596399981278,0.1213540100519773,0.08000000000000006
2014-01,2.285056179775282,3.3437078651685384,70.76200000000013,76.80500000000018,4.535058832089967,6.621405651764134,7.606556445596284,1.3190856114264422,58.97533707865171,33.732921348314626,0.9745596399981278,0.5373864355511738,0.08999999999999989
2014-02,2.620446927374302,3.3443575418994405,70.8420000000001,77.12299999999972,4.540418308758391,6.705639094860003,7.57103585993579,1.3217558399823195,59.0435754189944,33.7104469273743,0.9745596399981277,0.26672356769444144,0.07000000000000017
2014-03,2.76587912087912,3.327307692307692,70.95700000000019,77.49200000000016,4.543081993674666,6.943122422819428,7.5908470731707745,1.311031876619344,59.09208791208793,33.64747252747251,0.9745596399981277,0.1840817195147928,0.07000000000000017
2014-04,2.962677595628417,3.3279781420765024,71.1569999999998,77.90099999999987,4.5449211186422485,6.881411303642535,7.593681450698736,1.305626458052439,59.12306010928957,33.6072131147541,0.9745596399981277,0.06478816394590996,0.08000000000000006
2014-05,2.6275000000000004,3.3277717391304344,71.30400000000007,78.17499999999976,4.545568790497002,6.913737350659685,7.581612600757654,1.305626458052439,59.13956521739124,33.5853804347826,0.9745596399981274,0.16451907359840517,0.0899999999999999
2014-06,2.5229729729729726,3.3265945945945945,71.35100000000013,78.28700000000016,4.5472126293892,6.833031732786201,7.598379278997646,1.2892326482767582,59.16545945945946,33.57664864864865,0.9745596399981274,-0.1282200722694898,0.0899999999999999
