발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율
MBS 2004-02,2004-07-28,2008-03,1.58,5.0,62.746,56.091,80.515,803.0,1703.99,6.7,62.24,22.46,5.25,0.9326697672086344
MBS 2004-02,2004-07-28,2008-04,2.11,5.0,63.294,56.415,80.962,782.0,1825.47,6.8,62.19,22.43,5.38,0.5551760541514038
MBS 2004-02,2004-07-28,2008-05,1.79,5.0,63.679,56.576,81.63,749.0,1852.02,6.79,62.18,22.41,5.36,0.8250784318569108
MBS 2004-02,2004-07-28,2008-06,1.92,5.0,64.064,56.758,82.151,756.0,1674.92,6.77,62.2,22.31,5.36,0.6382457429866482
MBS 2004-02,2004-07-28,2008-07,1.77,5.0,64.314,56.882,82.747,760.0,1594.67,6.92,62.2,22.27,5.52,0.7254932989251545
MBS 2004-02,2004-07-28,2008-08,1.05,5.0,64.442,56.973,82.598,757.0,1474.24,7.16,62.22,22.27,5.77,-0.1800669510677135
MBS 2004-02,2004-07-28,2008-09,1.16,5.0,64.591,57.184,82.673,719.0,1448.06,7.25,62.21,22.18,5.79,0.0908012300539999
MBS 2004-02,2004-07-28,2008-10,1.11,5.0,64.557,57.258,82.598,735.0,1113.06,7.58,62.23,22.15,6.03,-0.0907188562166642
MBS 2004-02,2004-07-28,2008-11,0.68,5.0,64.297,57.066,82.375,745.0,1076.07,7.42,62.23,22.11,5.62,-0.2699823240272149
MBS 2004-02,2004-07-28,2008-12,0.6,5.0,63.833,56.424,82.375,784.0,1124.47,6.81,62.24,22.15,4.68,0.0
MBS 2004-02,2004-07-28,2009-01,0.89,5.0,63.479,55.893,82.45,843.0,1162.11,5.63,62.23,22.15,3.22,0.0910470409711718
MBS 2004-02,2004-07-28,2009-02,1.54,5.0,63.32,55.769,83.045,911.0,1063.03,5.38,62.23,22.18,2.7,0.721649484536081
MBS 2004-02,2004-07-28,2009-03,1.14,5.0,63.209,55.816,83.64,950.0,1206.26,5.43,62.25,22.09,2.45,0.7164790174002034
MBS 2004-02,2004-07-28,2009-04,1.55,5.0,63.247,55.911,83.862,927.0,1369.36,5.3,62.25,22.15,2.42,0.2654232424677118
MBS 2004-02,2004-07-28,2009-05,2.23,5.0,63.315,56.025,83.862,916.0,1395.89,5.25,62.22,22.27,2.41,0.0
MBS 2004-02,2004-07-28,2009-06,2.3,5.0,63.438,56.175,83.788,943.0,1390.07,5.25,62.22,22.28,2.41,-0.0882402041449024
MBS 2004-02,2004-07-28,2009-07,2.96,5.0,63.611,56.366,84.086,911.0,1557.29,5.29,62.22,22.25,2.41,0.3556595216498804
MBS 2004-02,2004-07-28,2009-08,2.24,5.0,63.812,56.637,84.384,886.0,1591.85,5.45,62.22,22.27,2.48,0.354399067621247
MBS 2004-02,2004-07-28,2009-09,2.05,5.0,64.268,57.444,84.459,809.0,1673.14,5.77,62.29,22.05,2.64,0.0888794084186609
MBS 2004-02,2004-07-28,2009-10,1.73,5.0,64.512,57.859,84.235,786.0,1580.69,5.9,62.32,22.01,2.79,-0.2652174427828931
MBS 2004-02,2004-07-28,2009-11,1.57,5.0,64.676,58.186,84.384,811.0,1555.6,5.87,62.3,21.97,2.79,0.1768860924793742
MBS 2004-02,2004-07-28,2009-12,2.25,5.0,64.768,58.336,84.682,821.0,1682.77,5.9,62.33,21.82,2.82,0.3531475161168015
MBS 2004-02,2004-07-28,2010-01,1.45,5.0,64.851,58.508,85.351,1087.0,1602.43,5.88,62.34,21.85,2.88,0.7900144068397026
MBS 2004-02,2004-07-28,2010-02,1.85,5.0,65.04,58.872,85.523,1076.0,1594.58,5.75,62.36,21.85,2.88,0.2015207789012396
MBS 2004-02,2004-07-28,2010-03,2.38,5.0,65.201,59.271,85.696,971.0,1692.85,5.47,62.37,21.9,2.83,0.20228476550168
MBS 2004-02,2004-07-28,2010-04,2.69,5.0,65.327,59.643,86.041,914.0,1741.56,5.07,62.35,21.91,2.51,0.4025858849887963
MBS 2004-02,2004-07-28,2010-05,2.92,5.0,65.358,59.886,86.128,780.0,1641.25,4.78,62.27,21.73,2.45,0.1011145849071992
MBS 2004-02,2004-07-28,2010-06,2.44,5.0,65.365,60.123,86.041,853.0,1698.29,4.62,62.29,21.79,2.45,-0.101012446591124
MBS 2004-02,2004-07-28,2010-07,3.11,5.0,65.303,60.282,86.214,903.0,1759.33,4.7,62.19,21.92,2.58,0.2010669332062642
MBS 2004-02,2004-07-28,2010-08,2.25,5.0,65.271,60.499,86.647,817.0,1742.75,4.81,62.13,21.83,2.63,0.5022386155380877
MBS 2004-02,2004-07-28,2010-09,2.07,5.0,65.333,60.887,87.337,844.0,1872.81,4.8,62.18,21.71,2.66,0.7963345528408343
MBS 2004-02,2004-07-28,2010-10,3.52,5.0,65.469,61.397,87.337,821.0,1882.95,4.74,62.15,21.8,2.66,0.0
MBS 2004-02,2004-07-28,2010-11,3.38,5.0,65.721,62.036,86.906,729.0,1904.63,4.65,62.14,21.72,2.73,-0.4934907313051712
MBS 2004-02,2004-07-28,2010-12,2.85,5.0,65.991,62.492,87.251,835.0,2051.0,4.67,62.08,21.81,2.8,0.3969806457551824
MBS 2004-02,2004-07-28,2011-01,3.86,5.0,66.3,63.026,88.288,889.0,2069.73,4.8,62.0,21.71,2.93,1.188525059884691
MBS 2004-02,2004-07-28,2011-02,2.32,5.0,66.83,64.046,88.892,986.0,1939.3,4.86,61.99,21.53,3.13,0.6841246828561064
MBS 2004-02,2004-07-28,2011-03,3.29,5.0,67.482,65.164,89.238,1014.0,2106.7,4.89,62.01,21.59,3.35,0.3892363767268186
MBS 2004-02,2004-07-28,2011-04,3.23,5.0,68.037,65.947,89.325,914.0,2192.36,4.88,62.02,21.55,3.4,0.0974920997781251
MBS 2004-02,2004-07-28,2011-05,3.29,5.0,68.511,66.492,89.497,799.0,2142.47,4.9,62.03,21.5,3.46,0.192555275678698
MBS 2004-02,2004-07-28,2011-06,3.17,5.0,68.848,66.926,89.67,821.0,2100.69,4.87,61.96,21.55,3.53,0.1933025688011909
MBS 2004-02,2004-07-28,2011-07,3.32,5.0,69.129,67.457,90.102,822.0,2133.21,4.9,61.98,21.56,3.59,0.4817664770826387
MBS 2004-02,2004-07-28,2011-08,2.09,5.0,69.47,68.189,90.707,750.0,1880.11,4.97,61.93,21.56,3.59,0.6714612328250091
MBS 2004-02,2004-07-28,2011-09,2.22,5.0,69.848,69.135,90.62,740.0,1769.65,5.0,61.93,21.59,3.58,-0.0959132150771044
MBS 2004-02,2004-07-28,2011-10,2.07,5.0,70.126,69.758,90.448,724.0,1909.03,5.01,61.85,21.57,3.58,-0.1898035753696879
MBS 2004-02,2004-07-28,2011-11,2.41,5.0,70.403,70.12,90.534,716.0,1847.51,5.01,61.82,21.64,3.56,0.0950822572085759
MBS 2004-02,2004-07-28,2011-12,1.44,5.0,70.521,70.181,90.879,739.0,1825.74,4.95,61.87,21.61,3.55,0.3810723043276546
MBS 2004-02,2004-07-28,2012-01,2.05,5.0,70.631,70.355,91.242,810.0,1955.79,5.06,61.82,21.63,3.55,0.399432212062192
MBS 2004-02,2004-07-28,2012-02,2.72,5.0,70.749,70.619,91.588,922.0,2030.25,5.02,61.77,21.67,3.53,0.379211328116426
MBS 2004-02,2004-07-28,2012-03,2.86,5.0,70.856,70.951,91.614,895.0,2014.04,5.0,61.77,21.47,3.54,0.028387998427753
MBS 2004-02,2004-07-28,2012-04,2.56,5.0,70.932,71.247,91.605,870.0,1981.99,4.94,61.73,21.46,3.54,-0.009823826052787
MBS 2004-02,2004-07-28,2012-05,3.41,5.0,70.967,71.376,91.769,792.0,1843.47,4.85,61.69,21.48,3.54,0.1790295289558446
MBS 2004-02,2004-07-28,2012-06,2.22,5.0,70.941,71.462,91.639,806.0,1854.01,4.76,61.62,21.5,3.54,-0.1416600377033744
MBS 2004-02,2004-07-28,2012-07,2.5,5.0,70.861,71.557,91.432,777.0,1881.99,4.64,61.6,21.38,3.34,-0.2258863584281732
MBS 2004-02,2004-07-28,2012-08,3.73,5.0,70.79,71.63,91.855,742.0,1905.12,4.41,61.56,21.59,3.19,0.4626389010412129
MBS 2004-02,2004-07-28,2012-09,4.67,5.0,70.683,71.868,92.512,736.0,1996.21,4.29,61.46,21.38,3.14,0.7152577431821855
MBS 2004-02,2004-07-28,2012-10,4.5,5.0,70.603,72.228,92.339,701.0,1912.06,4.23,61.52,21.23,2.93,-0.1870027672085803
MBS 2004-02,2004-07-28,2012-11,3.7,5.0,70.55,72.505,92.011,699.0,1932.9,4.19,61.44,21.34,2.85,-0.35521285697268
MBS 2004-02,2004-07-28,2012-12,3.4,5.0,70.501,72.654,92.175,719.0,1997.05,4.16,61.42,21.31,2.88,0.1782395583136815
MBS 2004-02,2004-07-28,2013-01,4.19,5.0,70.462,72.82,92.728,791.0,1961.94,4.17,61.46,21.1,2.86,0.5999457553566556
MBS 2004-02,2004-07-28,2013-02,0.06,5.0,70.421,73.017,93.038,904.0,2026.49,4.06,61.59,21.06,2.83,0.3343111034423284
MBS 2004-02,2004-07-28,2013-03,7.89,5.0,70.389,73.337,92.952,854.0,2004.89,3.97,61.45,21.79,2.81,-0.0924353489971823
MBS 2004-02,2004-07-28,2013-04,5.06,5.0,70.391,73.603,92.823,809.0,1963.95,3.86,61.42,22.12,2.8,-0.1387813064807695
MBS 2004-02,2004-07-28,2013-05,4.55,5.0,70.381,73.741,92.823,780.0,2001.05,3.77,61.25,22.42,2.72,0.0
MBS 2004-02,2004-07-28,2013-06,7.64,5.0,70.353,73.907,92.71,789.0,1863.32,3.73,61.01,22.05,2.69,-0.1217370694763146
MBS 2004-02,2004-07-28,2013-07,4.29,5.0,70.351,74.179,92.909,813.0,1914.03,3.77,60.93,22.31,2.68,0.2146478265559403
MBS 2004-02,2004-07-28,2013-08,3.63,5.0,70.323,74.598,93.238,768.0,1926.36,3.8,61.04,22.18,2.66,0.3541099355283056
MBS 2004-02,2004-07-28,2013-09,2.25,5.0,70.36,75.2,93.419,709.0,1996.96,3.82,61.12,22.24,2.66,0.1941268581479626
MBS 2004-02,2004-07-28,2013-10,2.96,5.0,70.503,75.872,93.134,707.0,2030.09,3.81,61.03,22.73,2.66,-0.3050771256382498
MBS 2004-02,2004-07-28,2013-11,2.04,5.0,70.626,76.363,93.116,684.0,2044.87,3.77,60.98,22.8,2.65,-0.0193269912169569
MBS 2004-02,2004-07-28,2013-12,1.77,5.0,70.762,76.805,93.229,751.0,2011.34,3.74,60.93,22.74,2.65,0.1213540100519776
MBS 2004-02,2004-07-28,2014-01,2.13,5.0,70.842,77.123,93.73,817.0,1941.15,3.75,60.9,22.88,2.65,0.5373864355511748
MBS 2004-02,2004-07-28,2014-02,2.45,5.0,70.957,77.492,93.98,1036.0,1979.99,3.71,60.91,22.73,2.65,0.2667235676944414
MBS 2004-02,2004-07-28,2014-03,2.01,5.0,71.157,77.901,94.153,974.0,1985.61,3.69,60.84,22.83,2.65,0.1840817195147923
MBS 2004-02,2004-07-28,2014-04,4.84,5.0,71.304,78.175,94.214,1006.0,1961.79,3.69,60.92,22.69,2.65,0.0647881639459102
MBS 2004-02,2004-07-28,2014-05,2.25,5.0,71.351,78.287,94.369,928.0,1994.96,3.63,60.86,22.85,2.65,0.1645190735984048
MBS 2004-02,2004-07-28,2014-06,2.09,5.0,71.401,78.424,94.248,930.0,2002.21,3.58,60.84,22.94,2.65,-0.1282200722694901
MBS 2004-02,2004-07-28,2014-07,3.34,5.0,71.466,78.564,94.386,893.0,2076.12,3.53,60.92,23.11,2.65,0.1464222052457251
MBS 2004-02,2004-07-28,2014-08,2.38,5.0,71.562,78.74,94.551,868.0,2068.54,3.5,60.83,23.02,2.52,0.1748140614074187
MBS 2004-02,2004-07-28,2014-09,2.53,5.0,71.758,79.01,94.49,826.0,2020.09,3.5,60.85,23.02,2.35,-0.0645154466901535
MBS 2004-02,2004-07-28,2014-10,2.29,5.0,71.97,79.269,94.205,831.0,1964.43,3.38,60.77,23.04,2.21,-0.3016192189649662
MBS 2004-02,2004-07-28,2014-11,4.08,5.0,72.116,79.488,94.015,801.0,1980.78,3.3,60.8,23.22,2.14,-0.201687808502731
MBS 2004-02,2004-07-28,2014-12,1.83,5.0,72.249,79.744,94.006,860.0,1915.59,3.33,60.79,23.2,2.13,-0.0095729404882203
MBS 2004-02,2004-07-28,2015-01,3.27,5.0,72.345,79.955,94.643,903.0,1949.26,3.34,60.89,23.11,2.13,0.6776163223624029
MBS 2004-02,2004-07-28,2015-02,4.92,5.0,72.509,80.228,94.587,1070.0,1985.8,3.24,60.94,22.25,2.12,-0.059169722007964
MBS 2004-02,2004-07-28,2015-03,5.72,5.0,72.809,80.703,94.596,1016.0,2041.03,2.97,60.73,22.26,1.95,0.0095150496368426
MBS 2004-02,2004-07-28,2015-04,7.27,5.0,73.169,81.199,94.625,1010.0,2127.17,2.81,61.09,22.36,1.81,0.0306566873863549
MBS 2004-02,2004-07-28,2015-05,2.64,5.0,73.441,81.538,94.89,984.0,2114.8,3.06,61.14,22.46,1.8,0.2800528401585211
MBS 2004-02,2004-07-28,2015-06,5.65,5.0,73.778,81.977,94.909,1012.0,2074.2,3.01,61.14,21.73,1.7,0.0200231847402312
MBS 2004-02,2004-07-28,2015-07,4.11,5.0,74.092,82.395,95.08,962.0,2030.16,2.96,61.33,21.57,1.65,0.180172586372201
MBS 2004-02,2004-07-28,2015-08,2.35,5.0,74.381,82.756,95.213,897.0,1941.49,2.94,61.52,21.73,1.64,0.1398822044593979
MBS 2004-02,2004-07-28,2015-09,2.55,5.0,74.731,83.214,94.966,836.0,1962.81,2.92,61.55,22.03,1.6,-0.2594183567370001
MBS 2004-02,2004-07-28,2015-10,1.72,5.0,74.984,83.55,94.966,804.0,2029.47,2.9,61.46,22.1,1.58,0.0
MBS 2004-02,2004-07-28,2015-11,4.9,5.0,75.304,83.964,94.786,801.0,1991.97,3.04,61.25,22.3,1.59,-0.1895415201229836
MBS 2004-02,2004-07-28,2015-12,3.54,5.0,75.441,84.181,95.07,836.0,1961.31,3.12,61.22,22.1,1.67,0.2996223070917559
MBS 2004-02,2004-07-28,2016-01,2.19,5.0,75.504,84.343,95.232,913.0,1912.06,3.1,61.26,22.25,1.67,0.1704007573367057
MBS 2004-02,2004-07-28,2016-02,2.03,5.0,75.558,84.5,95.64,1153.0,1916.66,2.99,61.3,22.22,1.64,0.4284274193548401
MBS 2004-02,2004-07-28,2016-03,1.77,5.0,75.584,84.625,95.393,1111.0,1995.85,2.97,61.27,22.16,1.63,-0.2582601421999163
MBS 2004-02,2004-07-28,2016-04,0.97,5.0,75.615,84.718,95.573,1041.0,1994.15,2.93,61.21,22.27,1.61,0.1886930906879882
MBS 2004-02,2004-07-28,2016-05,1.92,5.0,75.665,84.814,95.63,967.0,1983.4,2.89,61.14,22.18,1.58,0.0596402749730595
MBS 2004-02,2004-07-28,2016-06,2.86,5.0,75.734,84.895,95.611,972.0,1970.35,2.77,61.06,22.64,1.43,-0.019868242183406
MBS 2004-02,2004-07-28,2016-07,2.02,5.0,75.832,84.981,95.431,941.0,2016.19,2.66,60.92,22.96,1.36,-0.1882628567842683
MBS 2004-02,2004-07-28,2016-08,1.85,5.0,75.927,85.061,95.677,949.0,2034.65,2.7,60.91,22.71,1.35,0.2577778709224564
MBS 2004-02,2004-07-28,2016-09,3.66,5.0,76.031,85.145,96.247,944.0,2043.63,2.8,60.99,22.18,1.34,0.5957544655455262
MBS 2004-02,2004-07-28,2016-10,5.04,5.0,76.215,85.296,96.379,886.0,2008.19,2.89,61.22,22.04,1.35,0.1371471318586605
MBS 2004-02,2004-07-28,2016-11,3.79,5.0,76.407,85.456,96.237,821.0,1983.48,3.04,61.42,21.69,1.42,-0.1473350003631601
MBS 2004-02,2004-07-28,2016-12,1.89,5.0,76.463,85.514,96.342,830.0,2026.46,3.13,61.46,21.29,1.54,0.1091056454378295
MBS 2004-02,2004-07-28,2017-01,2.09,5.0,76.481,85.544,97.366,908.0,2067.57,3.16,61.44,21.14,1.5,1.062880156110524
MBS 2004-02,2004-07-28,2017-02,2.79,5.0,76.489,85.564,97.632,1138.0,2091.64,3.19,61.71,21.34,1.49,0.273195982170373
MBS 2004-02,2004-07-28,2017-03,0.25,5.0,76.509,85.583,97.565,1077.0,2160.23,3.21,61.69,21.33,1.48,-0.0686250409701811
MBS 2004-02,2004-07-28,2017-04,0.19,5.0,76.538,85.6,97.442,1124.0,2205.44,3.21,61.68,21.35,1.43,-0.1260697996207704
MBS 2004-02,2004-07-28,2017-05,2.11,5.0,76.578,85.623,97.546,950.0,2347.38,3.26,61.83,21.43,1.4,0.1067301574269959
MBS 2004-02,2004-07-28,2017-06,4.01,5.0,76.711,85.68,97.338,1009.0,2391.79,3.22,61.78,21.77,1.38,-0.2132327312242558
MBS 2004-02,2004-07-28,2017-07,4.31,5.0,76.891,85.745,97.499,918.0,2402.71,3.28,61.82,22.0,1.39,0.1654030286219168
MBS 2004-02,2004-07-28,2017-08,3.26,5.0,77.074,85.796,98.058,956.0,2363.19,3.28,61.67,22.08,1.39,0.5733392137355375
MBS 2004-02,2004-07-28,2017-09,0.04,5.0,77.139,85.832,98.172,895.0,2394.47,3.24,61.67,22.1,1.38,0.1162577250198761
MBS 2004-02,2004-07-28,2017-10,2.25,5.0,77.226,85.878,98.077,852.0,2523.43,3.33,61.65,22.22,1.38,-0.0967689361528734
MBS 2004-02,2004-07-28,2017-11,3.75,5.0,77.332,85.896,97.347,833.0,2476.37,3.39,61.64,21.4,1.45,-0.744313141715187
MBS 2004-02,2004-07-28,2017-12,0.87,5.0,77.411,85.906,97.698,869.0,2467.49,3.42,61.66,21.44,1.66,0.3605658109648978
MBS 2004-02,2004-07-28,2018-01,3.36,5.0,77.556,85.92,98.106,908.0,2566.46,3.47,61.72,21.3,1.66,0.4176134618927729
MBS 2004-02,2004-07-28,2018-02,0.06,5.0,77.723,85.93,98.855,1015.0,2427.36,3.46,61.75,21.3,1.65,0.7634599310949478
MBS 2004-02,2004-07-28,2018-03,0.99,5.0,77.917,85.922,98.751,1169.0,2445.85,3.45,61.81,21.39,1.65,-0.1052045925850986
MBS 2004-02,2004-07-28,2018-04,0.03,5.0,78.049,85.904,98.931,1109.0,2515.38,3.47,61.81,21.41,1.65,0.1822766351733072
MBS 2004-02,2004-07-28,2018-05,0.29,5.0,78.127,85.857,98.979,1078.0,2423.01,3.49,61.84,21.42,1.65,0.0485186645237608
MBS 2004-02,2004-07-28,2018-06,2.68,5.0,78.203,85.808,98.779,988.0,2326.13,3.46,61.72,21.7,1.65,-0.2020630638822405
MBS 2004-03,2004-08-18,2004-08,0.0,4.5,52.394,50.554,73.191,842.0,803.57,5.8,60.57,35.55,3.7,0.8682350022739425
MBS 2004-03,2004-08-18,2004-09,0.44,4.5,52.283,50.314,73.191,784.0,835.09,5.63,60.57,35.55,3.52,0.0
MBS 2004-03,2004-08-18,2004-10,0.56,4.5,52.157,50.09,73.191,801.0,834.84,5.57,60.59,35.52,3.52,0.0
MBS 2004-03,2004-08-18,2004-11,0.63,4.5,51.926,49.714,72.75,813.0,878.06,5.47,60.6,35.49,3.42,-0.6025330983317655
MBS 2004-03,2004-08-18,2004-12,0.87,4.5,51.71,49.32,72.877,894.0,895.92,5.41,60.64,35.46,3.39,0.1745704467353888
MBS 2004-03,2004-08-18,2005-01,0.77,4.5,51.567,49.086,73.594,979.0,932.7,5.45,60.67,35.45,3.47,0.9838494998421982
MBS 2004-03,2004-08-18,2005-02,1.21,4.5,51.732,49.185,73.892,983.0,1011.36,5.53,60.71,35.45,3.59,0.4049243144821614
MBS 2004-03,2004-08-18,2005-03,1.43,4.5,51.93,49.404,74.338,949.0,965.68,5.48,60.74,35.42,3.55,0.6035836085097142
MBS 2004-03,2004-08-18,2005-04,1.32,4.5,52.229,49.582,74.413,896.0,911.3,5.32,60.77,35.37,3.52,0.1008905270521171
MBS 2004-03,2004-08-18,2005-05,1.56,4.5,52.512,49.638,74.338,840.0,970.21,5.15,60.77,35.31,3.51,-0.1007888406595659
MBS 2004-03,2004-08-18,2005-06,2.05,4.5,52.94,49.721,74.114,864.0,1008.16,5.13,60.81,35.25,3.51,-0.3013263741289644
MBS 2004-03,2004-08-18,2005-07,2.17,4.5,53.379,49.775,74.413,875.0,1111.29,5.18,60.83,35.12,3.51,0.4034325498556175
MBS 2004-03,2004-08-18,2005-08,1.9,4.5,53.573,49.874,74.636,832.0,1083.33,5.26,60.88,34.97,3.5,0.2996788195610968
MBS 2004-03,2004-08-18,2005-09,1.52,4.5,53.702,50.277,75.008,858.0,1221.01,5.36,60.93,34.86,3.7,0.4984189935151936
MBS 2004-03,2004-08-18,2005-10,1.95,4.5,53.685,50.619,74.859,861.0,1158.11,5.61,60.93,34.84,3.93,-0.1986454778157008
MBS 2004-03,2004-08-18,2005-11,1.62,4.5,53.682,50.738,74.561,775.0,1297.44,5.59,60.95,34.73,3.96,-0.3980817269800393
MBS 2004-03,2004-08-18,2005-12,2.01,4.5,53.785,50.818,74.785,823.0,1379.37,5.6,60.95,34.66,4.04,0.3004251552420025
MBS 2004-03,2004-08-18,2006-01,1.42,4.5,53.964,51.002,75.231,867.0,1399.83,5.64,60.97,34.59,4.15,0.5963762786655051
MBS 2004-03,2004-08-18,2006-02,1.99,4.5,54.208,51.222,75.381,947.0,1371.59,5.58,61.02,34.53,4.25,0.1993858914543282
MBS 2004-03,2004-08-18,2006-03,1.94,4.5,54.556,51.606,75.827,922.0,1359.6,5.46,61.0,34.41,4.27,0.5916610286411668
MBS 2004-03,2004-08-18,2006-04,2.33,4.5,55.038,51.897,75.902,843.0,1419.73,5.42,61.0,34.32,4.33,0.0989093594629918
MBS 2004-03,2004-08-18,2006-05,2.2,4.5,55.6,52.082,76.05,774.0,1317.7,5.41,60.97,34.28,4.36,0.1949882743537668
MBS 2004-03,2004-08-18,2006-06,2.49,4.5,55.866,52.141,75.902,808.0,1295.15,5.48,60.99,34.15,4.47,-0.1946088099934202
MBS 2004-03,2004-08-18,2006-07,1.91,4.5,55.986,52.171,76.199,821.0,1297.82,5.79,60.99,34.09,4.63,0.3912940370477683
MBS 2004-03,2004-08-18,2006-08,1.92,4.5,56.121,52.273,76.645,808.0,1352.74,5.86,61.0,33.99,4.68,0.5853095184976154
MBS 2004-03,2004-08-18,2006-09,2.25,4.5,56.392,52.714,76.868,769.0,1371.41,5.77,60.99,33.96,4.64,0.290951790723464
MBS 2004-03,2004-08-18,2006-10,2.91,4.5,57.151,53.264,76.496,796.0,1364.55,5.69,60.99,33.84,4.57,-0.4839465056980797
MBS 2004-03,2004-08-18,2006-11,3.01,4.5,58.925,53.804,76.125,771.0,1432.21,5.69,60.97,33.73,4.6,-0.484992679355777
MBS 2004-03,2004-08-18,2006-12,2.47,4.5,60.024,54.11,76.348,788.0,1434.46,5.88,60.94,33.74,4.76,0.2929392446633813
MBS 2004-03,2004-08-18,2007-01,1.97,4.5,60.548,54.343,76.496,853.0,1360.23,6.11,60.96,33.74,4.92,0.1938492167443759
MBS 2004-03,2004-08-18,2007-02,1.68,4.5,60.768,54.505,77.017,856.0,1417.34,6.18,60.94,33.69,4.95,0.681081363731438
MBS 2004-03,2004-08-18,2007-03,1.69,4.5,60.88,54.727,77.464,833.0,1452.55,6.2,60.92,33.65,4.94,0.5803913421712126
MBS 2004-03,2004-08-18,2007-04,1.5,4.5,60.959,54.921,77.761,814.0,1542.24,6.13,60.93,33.63,4.95,0.3834039037488344
MBS 2004-03,2004-08-18,2007-05,1.33,4.5,60.979,54.954,77.836,773.0,1700.91,6.17,60.94,33.55,5.04,0.0964493769370286
MBS 2004-03,2004-08-18,2007-06,1.82,4.5,61.062,54.962,77.836,774.0,1743.6,6.13,60.95,33.54,5.03,0.0
MBS 2004-03,2004-08-18,2007-07,2.42,4.5,61.221,55.013,78.134,793.0,1933.27,6.24,60.92,33.58,5.05,0.3828562618839635
MBS 2004-03,2004-08-18,2007-08,2.11,4.5,61.336,55.081,78.208,760.0,1873.24,6.38,60.93,33.59,5.21,0.0947090895128856
MBS 2004-03,2004-08-18,2007-09,1.32,4.5,61.498,55.247,78.655,723.0,1946.48,6.52,60.92,33.45,5.34,0.5715527823240624
MBS 2004-03,2004-08-18,2007-10,2.45,4.5,61.656,55.376,78.803,727.0,2064.85,6.55,60.89,33.42,5.34,0.1881634988239732
MBS 2004-03,2004-08-18,2007-11,2.04,4.5,61.823,55.454,78.803,729.0,1906.0,6.59,60.86,33.4,5.43,0.0
MBS 2004-03,2004-08-18,2007-12,1.69,4.5,61.91,55.491,79.101,732.0,1897.13,6.85,60.83,33.4,5.73,0.3781581919470094
MBS 2004-03,2004-08-18,2008-01,1.51,4.5,62.08,55.577,79.472,771.0,1624.68,7.08,60.84,33.49,5.81,0.4690206192083477
MBS 2004-03,2004-08-18,2008-02,1.47,4.5,62.271,55.732,79.771,810.0,1711.62,6.72,60.84,33.48,5.28,0.3762331387155307
MBS 2004-03,2004-08-18,2008-03,1.96,4.5,62.746,56.091,80.515,803.0,1703.99,6.7,60.81,33.41,5.25,0.9326697672086344
MBS 2004-03,2004-08-18,2008-04,1.62,4.5,63.294,56.415,80.962,782.0,1825.47,6.8,60.82,33.41,5.38,0.5551760541514038
MBS 2004-03,2004-08-18,2008-05,3.08,4.5,63.679,56.576,81.63,749.0,1852.02,6.79,60.82,33.35,5.36,0.8250784318569108
MBS 2004-03,2004-08-18,2008-06,2.56,4.5,64.064,56.758,82.151,756.0,1674.92,6.77,60.87,33.28,5.36,0.6382457429866482
MBS 2004-03,2004-08-18,2008-07,2.32,4.5,64.314,56.882,82.747,760.0,1594.67,6.92,60.81,33.35,5.52,0.7254932989251545
MBS 2004-03,2004-08-18,2008-08,1.88,4.5,64.442,56.973,82.598,757.0,1474.24,7.16,60.8,33.34,5.77,-0.1800669510677135
MBS 2004-03,2004-08-18,2008-09,1.24,4.5,64.591,57.184,82.673,719.0,1448.06,7.25,60.78,33.36,5.79,0.0908012300539999
MBS 2004-03,2004-08-18,2008-10,1.02,4.5,64.557,57.258,82.598,735.0,1113.06,7.58,60.78,33.32,6.03,-0.0907188562166642
MBS 2004-03,2004-08-18,2008-11,0.95,4.5,64.297,57.066,82.375,745.0,1076.07,7.42,60.76,33.32,5.62,-0.2699823240272149
MBS 2004-03,2004-08-18,2008-12,0.81,4.5,63.833,56.424,82.375,784.0,1124.47,6.81,60.75,33.29,4.68,0.0
MBS 2004-03,2004-08-18,2009-01,1.0,4.5,63.479,55.893,82.45,843.0,1162.11,5.63,60.75,33.27,3.22,0.0910470409711718
MBS 2004-03,2004-08-18,2009-02,1.41,4.5,63.32,55.769,83.045,911.0,1063.03,5.38,60.77,33.31,2.7,0.721649484536081
MBS 2004-03,2004-08-18,2009-03,1.67,4.5,63.209,55.816,83.64,950.0,1206.26,5.43,60.81,33.25,2.45,0.7164790174002034
MBS 2004-03,2004-08-18,2009-04,1.81,4.5,63.247,55.911,83.862,927.0,1369.36,5.3,60.79,33.24,2.42,0.2654232424677118
MBS 2004-03,2004-08-18,2009-05,1.68,4.5,63.315,56.025,83.862,916.0,1395.89,5.25,60.75,33.26,2.41,0.0
MBS 2004-03,2004-08-18,2009-06,2.98,4.5,63.438,56.175,83.788,943.0,1390.07,5.25,60.73,33.19,2.41,-0.0882402041449024
MBS 2004-03,2004-08-18,2009-07,3.57,4.5,63.611,56.366,84.086,911.0,1557.29,5.29,60.69,33.09,2.41,0.3556595216498804
MBS 2004-03,2004-08-18,2009-08,2.46,4.5,63.812,56.637,84.384,886.0,1591.85,5.45,60.67,33.01,2.48,0.354399067621247
